,type,ccAgentID,ccDeviceID,datetime,date,time,hour
3940,a,kostinaoz,kostinaoz,2022-05-11 19:34:00+03:00,2022-05-11,19:33:31,19
3941,a,vlasovaoza,vlasovaoza,2022-04-29 18:45:00+03:00,2022-04-29,18:44:34,18
3942,a,harsheva,harsheva,2022-05-05 11:49:00+03:00,2022-05-05,11:49:28,11
3943,a,kostinaoz,kostinaoz,2022-05-13 09:39:00+03:00,2022-05-13,09:38:50,9
3944,a,abdulaevoz,abdulaevoz,2022-05-04 10:52:00+03:00,2022-05-04,10:51:56,10
3945,a,vlasovaoza,vlasovaoza,2022-05-03 10:36:00+03:00,2022-05-03,10:36:23,10
3946,a,kostinaoz,kostinaoz,2022-05-06 14:46:00+03:00,2022-05-06,14:45:44,14
3947,a,harsheva,harsheva,2022-05-01 11:59:00+03:00,2022-05-01,11:58:55,11
3948,a,kostinaoz,kostinaoz,2022-04-29 18:24:00+03:00,2022-04-29,18:23:34,18
3949,a,kostinaoz,kostinaoz,2022-05-12 10:18:00+03:00,2022-05-12,10:17:52,10
3950,a,harsheva,harsheva,2022-05-05 11:15:00+03:00,2022-05-05,11:15:02,11
3951,a,mas,mas,2022-05-05 15:17:00+03:00,2022-05-05,15:17:09,15
3952,a,abdulaevoz,abdulaevoz,2022-05-04 09:12:00+03:00,2022-05-04,09:12:23,9
3953,a,vlasovaoza,vlasovaoza,2022-04-30 16:24:00+03:00,2022-04-30,16:24:26,16
3954,a,kostinaoz,kostinaoz,2022-04-27 15:36:00+03:00,2022-04-27,15:35:37,15
3955,a,abdulaevoz,abdulaevoz,2022-05-10 10:33:00+03:00,2022-05-10,10:33:03,10
3956,a,vlasovaoza,vlasovaoza,2022-05-03 10:00:00+03:00,2022-05-03,10:00:25,10
3957,a,abdulaevoz,abdulaevoz,2022-04-27 13:55:00+03:00,2022-04-27,13:54:38,13
3958,a,kostinaoz,kostinaoz,2022-05-04 18:30:00+03:00,2022-05-04,18:30:21,18
3959,a,harsheva,harsheva,2022-05-17 10:50:00+03:00,2022-05-17,10:49:53,10
3960,a,abdulaevoz,abdulaevoz,2022-05-06 13:51:00+03:00,2022-05-06,13:51:13,13
3961,a,abdulaevoz,abdulaevoz,2022-04-28 10:39:00+03:00,2022-04-28,10:39:08,10
3962,a,vlasovaoza,vlasovaoza,2022-04-29 11:29:00+03:00,2022-04-29,11:28:49,11
3963,a,Rus,Rus,2022-05-04 16:19:00+03:00,2022-05-04,16:19:07,16
3964,a,vlasovaoza,vlasovaoza,2022-05-04 16:34:00+03:00,2022-05-04,16:34:08,16
3965,a,abdulaevoz,abdulaevoz,2022-05-07 11:49:00+03:00,2022-05-07,11:49:21,11
3966,a,abdulaevoz,abdulaevoz,2022-05-14 17:06:00+03:00,2022-05-14,17:06:09,17
3967,a,vlasovaoza,vlasovaoza,2022-05-12 15:36:00+03:00,2022-05-12,15:36:10,15
3968,a,abdulaevoz,abdulaevoz,2022-05-13 14:36:00+03:00,2022-05-13,14:36:08,14
3969,a,abdulaevoz,abdulaevoz,2022-05-07 13:05:00+03:00,2022-05-07,13:05:04,13
3970,a,kostinaoz,kostinaoz,2022-05-11 18:58:00+03:00,2022-05-11,18:58:13,18
3971,a,kostinaoz,kostinaoz,2022-05-16 12:14:00+03:00,2022-05-16,12:14:20,12
3972,a,esina_ey,esina_ey,2022-05-17 13:57:00+03:00,2022-05-17,13:57:18,13
3973,a,vlasovaoza,vlasovaoza,2022-05-04 17:43:00+03:00,2022-05-04,17:43:20,17
3974,a,harsheva,harsheva,2022-05-05 10:48:00+03:00,2022-05-05,10:48:14,10
3975,a,harsheva,harsheva,2022-04-27 10:55:00+03:00,2022-04-27,10:55:21,10
3976,a,harsheva,harsheva,2022-04-27 10:30:00+03:00,2022-04-27,10:29:30,10
3977,a,kostinaoz,kostinaoz,2022-05-13 13:26:00+03:00,2022-05-13,13:25:42,13
3978,a,abdulaevoz,abdulaevoz,2022-05-03 19:10:00+03:00,2022-05-03,19:09:55,19
3979,a,Elena_OP1,Elena_OP1,2022-05-06 11:02:00+03:00,2022-05-06,11:02:06,11
3980,a,abdulaevoz,abdulaevoz,2022-04-27 10:43:00+03:00,2022-04-27,10:43:22,10
3981,a,Rus,Rus,2022-05-04 12:38:00+03:00,2022-05-04,12:37:33,12
3982,a,harsheva,harsheva,2022-05-05 14:02:00+03:00,2022-05-05,14:01:40,14
3983,a,kostinaoz,kostinaoz,2022-04-27 15:10:00+03:00,2022-04-27,15:10:01,15
3984,a,abdulaevoz,abdulaevoz,2022-05-03 16:45:00+03:00,2022-05-03,16:45:26,16
3985,a,harsheva,harsheva,2022-05-02 11:03:00+03:00,2022-05-02,11:02:51,11
3986,a,kostinaoz,kostinaoz,2022-05-02 20:02:00+03:00,2022-05-02,20:01:32,20
3987,a,harsheva,harsheva,2022-05-01 17:56:00+03:00,2022-05-01,17:55:35,17
3988,a,kostinaoz,kostinaoz,2022-05-17 11:07:00+03:00,2022-05-17,11:07:06,11
3989,a,abdulaevoz,abdulaevoz,2022-04-29 17:17:00+03:00,2022-04-29,17:16:37,17
3990,a,Elena_OP1,Elena_OP1,2022-04-29 14:50:00+03:00,2022-04-29,14:49:44,14
3991,a,abdulaevoz,abdulaevoz,2022-04-30 14:04:00+03:00,2022-04-30,14:04:24,14
3992,a,harsheva,harsheva,2022-05-06 10:18:00+03:00,2022-05-06,10:18:14,10
3993,a,kostinaoz,kostinaoz,2022-05-13 13:53:00+03:00,2022-05-13,13:53:12,13
3994,a,kostinaoz,kostinaoz,2022-05-16 11:20:00+03:00,2022-05-16,11:19:44,11
3995,a,kostinaoz,kostinaoz,2022-05-13 13:54:00+03:00,2022-05-13,13:53:37,13
3996,a,kostinaoz,kostinaoz,2022-05-09 17:36:00+03:00,2022-05-09,17:35:44,17
3997,a,vlasovaoza,vlasovaoza,2022-05-04 19:56:00+03:00,2022-05-04,19:56:09,19
3998,a,abdulaevoz,abdulaevoz,2022-05-08 11:46:00+03:00,2022-05-08,11:45:41,11
3999,a,abdulaevoz,abdulaevoz,2022-05-14 17:00:00+03:00,2022-05-14,17:00:28,17
4000,a,kostinaoz,kostinaoz,2022-05-04 19:39:00+03:00,2022-05-04,19:38:54,19
4001,a,abdulaevoz,abdulaevoz,2022-05-02 16:54:00+03:00,2022-05-02,16:53:51,16
4002,a,vlasovaoza,vlasovaoza,2022-05-04 21:00:00+03:00,2022-05-04,20:59:38,20
4003,a,kostinaoz,kostinaoz,2022-05-09 19:21:00+03:00,2022-05-09,19:21:07,19
4004,a,harsheva,harsheva,2022-04-28 16:00:00+03:00,2022-04-28,16:00:10,16
4005,a,abdulaevoz,abdulaevoz,2022-04-28 15:22:00+03:00,2022-04-28,15:22:11,15
4006,a,esina_ey,esina_ey,2022-04-29 10:45:00+03:00,2022-04-29,10:44:43,10
4007,a,harsheva,harsheva,2022-04-28 11:26:00+03:00,2022-04-28,11:26:09,11
4008,a,Elena_OP1,Elena_OP1,2022-05-06 11:11:00+03:00,2022-05-06,11:10:57,11
4009,a,kostinaoz,kostinaoz,2022-04-27 15:42:00+03:00,2022-04-27,15:42:06,15
4010,a,kostinaoz,kostinaoz,2022-05-07 13:18:00+03:00,2022-05-07,13:18:29,13
4011,a,harsheva,harsheva,2022-05-01 20:54:00+03:00,2022-05-01,20:54:08,20
4012,a,harsheva,harsheva,2022-05-06 10:06:00+03:00,2022-05-06,10:06:15,10
4013,a,harsheva,harsheva,2022-05-05 16:44:00+03:00,2022-05-05,16:44:03,16
4014,a,harsheva,harsheva,2022-04-27 16:03:00+03:00,2022-04-27,16:03:21,16
4015,a,kostinaoz,kostinaoz,2022-05-06 10:52:00+03:00,2022-05-06,10:51:57,10
4016,a,kostinaoz,kostinaoz,2022-04-30 10:39:00+03:00,2022-04-30,10:39:14,10
4017,a,abdulaevoz,abdulaevoz,2022-05-02 14:36:00+03:00,2022-05-02,14:36:27,14
4018,a,abdulaevoz,abdulaevoz,2022-05-08 12:55:00+03:00,2022-05-08,12:55:05,12
4019,a,kostinaoz,kostinaoz,2022-05-04 09:18:00+03:00,2022-05-04,09:17:30,9
4020,a,abdulaevoz,abdulaevoz,2022-05-06 15:05:00+03:00,2022-05-06,15:05:23,15
4021,a,Rus,Rus,2022-05-04 16:41:00+03:00,2022-05-04,16:41:14,16
4022,a,vlasovaoza,vlasovaoza,2022-05-03 11:12:00+03:00,2022-05-03,11:11:53,11
4023,a,kostinaoz,kostinaoz,2022-05-07 13:58:00+03:00,2022-05-07,13:57:45,13
4024,a,kostinaoz,kostinaoz,2022-05-05 18:20:00+03:00,2022-05-05,18:20:05,18
4025,a,kostinaoz,kostinaoz,2022-05-02 20:53:00+03:00,2022-05-02,20:52:49,20
4026,a,Rus,Rus,2022-05-04 13:10:00+03:00,2022-05-04,13:09:33,13
4027,a,abdulaevoz,abdulaevoz,2022-04-29 10:37:00+03:00,2022-04-29,10:36:40,10
4028,a,esina_ey,esina_ey,2022-04-29 13:17:00+03:00,2022-04-29,13:16:33,13
4029,a,kostinaoz,kostinaoz,2022-05-06 11:01:00+03:00,2022-05-06,11:00:33,11
4030,a,kostinaoz,kostinaoz,2022-05-05 11:27:00+03:00,2022-05-05,11:27:05,11
4031,a,harsheva,harsheva,2022-04-27 14:00:00+03:00,2022-04-27,13:59:46,13
4032,a,kostinaoz,kostinaoz,2022-05-16 14:21:00+03:00,2022-05-16,14:20:58,14
4033,a,harsheva,harsheva,2022-04-28 16:21:00+03:00,2022-04-28,16:21:10,16
4034,a,kostinaoz,kostinaoz,2022-04-30 20:21:00+03:00,2022-04-30,20:20:48,20
4035,a,kostinaoz,kostinaoz,2022-05-11 09:34:00+03:00,2022-05-11,09:34:05,9
4036,a,kostinaoz,kostinaoz,2022-05-07 09:25:00+03:00,2022-05-07,09:25:17,9
4037,a,vekshina_v,vekshina_v,2022-05-17 15:41:00+03:00,2022-05-17,15:41:22,15
4038,a,kostinaoz,kostinaoz,2022-04-29 18:58:00+03:00,2022-04-29,18:57:49,18
4039,a,kostinaoz,kostinaoz,2022-04-29 18:33:00+03:00,2022-04-29,18:33:29,18
4040,a,kostinaoz,kostinaoz,2022-05-06 13:05:00+03:00,2022-05-06,13:04:39,13
4041,a,abdulaevoz,abdulaevoz,2022-04-29 17:21:00+03:00,2022-04-29,17:20:32,17
4042,a,abdulaevoz,abdulaevoz,2022-05-06 17:40:00+03:00,2022-05-06,17:40:18,17
4043,a,kostinaoz,kostinaoz,2022-04-28 09:23:00+03:00,2022-04-28,09:22:37,9
4044,a,vlasovaoza,vlasovaoza,2022-04-30 18:29:00+03:00,2022-04-30,18:29:00,18
4045,a,kostinaoz,kostinaoz,2022-05-04 09:06:00+03:00,2022-05-04,09:05:58,9
4046,a,harsheva,harsheva,2022-04-27 14:46:00+03:00,2022-04-27,14:46:29,14
4047,a,Elena_OP1,Elena_OP1,2022-05-16 17:05:00+03:00,2022-05-16,17:04:33,17
4048,a,harsheva,harsheva,2022-04-28 19:40:00+03:00,2022-04-28,19:40:11,19
4049,a,vlasovaoza,vlasovaoza,2022-05-03 12:39:00+03:00,2022-05-03,12:38:36,12
4050,a,abdulaevoz,abdulaevoz,2022-05-03 19:02:00+03:00,2022-05-03,19:02:18,19
4051,a,kostinaoz,kostinaoz,2022-05-05 10:46:00+03:00,2022-05-05,10:46:01,10
4052,a,kostinaoz,kostinaoz,2022-05-09 09:51:00+03:00,2022-05-09,09:50:34,9
4053,a,Elena_OP1,Elena_OP1,2022-04-29 17:56:00+03:00,2022-04-29,17:55:37,17
4054,a,Rus,Rus,2022-05-04 11:05:00+03:00,2022-05-04,11:04:46,11
4055,a,kostinaoz,kostinaoz,2022-05-12 11:19:00+03:00,2022-05-12,11:19:11,11
4056,a,Rus,Rus,2022-05-04 16:05:00+03:00,2022-05-04,16:04:54,16
4057,a,harsheva,harsheva,2022-04-28 11:19:00+03:00,2022-04-28,11:18:41,11
4058,a,Elena_OP1,Elena_OP1,2022-05-17 12:12:00+03:00,2022-05-17,12:11:57,12
4059,a,vlasovaoza,vlasovaoza,2022-05-04 10:55:00+03:00,2022-05-04,10:55:24,10
4060,a,vlasovaoza,vlasovaoza,2022-04-29 16:35:00+03:00,2022-04-29,16:35:04,16
4061,a,kostinaoz,kostinaoz,2022-05-06 10:26:00+03:00,2022-05-06,10:25:55,10
4062,a,kostinaoz,kostinaoz,2022-05-13 10:33:00+03:00,2022-05-13,10:33:21,10
4063,a,vlasovaoza,vlasovaoza,2022-04-29 11:01:00+03:00,2022-04-29,11:01:06,11
4064,a,harsheva,harsheva,2022-05-05 19:32:00+03:00,2022-05-05,19:32:14,19
4065,a,vlasovaoza,vlasovaoza,2022-05-08 15:09:00+03:00,2022-05-08,15:09:02,15
4066,a,abdulaevoz,abdulaevoz,2022-05-05 14:23:00+03:00,2022-05-05,14:22:31,14
4067,a,abdulaevoz,abdulaevoz,2022-05-08 11:01:00+03:00,2022-05-08,11:01:24,11
4068,a,Elena_OP1,Elena_OP1,2022-04-28 11:05:00+03:00,2022-04-28,11:04:59,11
4069,a,abdulaevoz,abdulaevoz,2022-04-28 10:42:00+03:00,2022-04-28,10:42:18,10
4070,a,kostinaoz,kostinaoz,2022-05-05 14:41:00+03:00,2022-05-05,14:40:54,14
4071,a,kostinaoz,kostinaoz,2022-05-06 12:11:00+03:00,2022-05-06,12:10:32,12
4072,a,Elena_OP1,Elena_OP1,2022-04-29 17:13:00+03:00,2022-04-29,17:12:40,17
4073,a,kostinaoz,kostinaoz,2022-05-17 10:35:00+03:00,2022-05-17,10:35:00,10
4074,a,harsheva,harsheva,2022-05-05 15:45:00+03:00,2022-05-05,15:44:55,15
4075,a,harsheva,harsheva,2022-05-01 17:47:00+03:00,2022-05-01,17:46:50,17
4076,a,Elena_OP1,Elena_OP1,2022-05-18 10:58:00+03:00,2022-05-18,10:57:38,10
4077,a,mas,mas,2022-05-05 16:50:00+03:00,2022-05-05,16:49:59,16
4078,a,abzalov,abzalov,2022-04-27 08:54:00+03:00,2022-04-27,08:53:43,8
4079,a,vlasovaoza,vlasovaoza,2022-05-03 14:46:00+03:00,2022-05-03,14:46:13,14
4080,a,kostinaoz,kostinaoz,2022-05-07 10:46:00+03:00,2022-05-07,10:46:09,10
4081,a,vekshina_v,vekshina_v,2022-05-17 15:19:00+03:00,2022-05-17,15:19:19,15
4082,a,abdulaevoz,abdulaevoz,2022-04-28 16:40:00+03:00,2022-04-28,16:40:04,16
4083,a,Rus,Rus,2022-05-04 12:33:00+03:00,2022-05-04,12:33:15,12
4084,a,kostinaoz,kostinaoz,2022-04-30 19:57:00+03:00,2022-04-30,19:56:45,19
4085,a,esina_ey,esina_ey,2022-05-06 13:50:00+03:00,2022-05-06,13:50:02,13
4086,a,harsheva,harsheva,2022-05-01 12:49:00+03:00,2022-05-01,12:48:40,12
4087,a,harsheva,harsheva,2022-05-06 19:36:00+03:00,2022-05-06,19:36:10,19
4088,a,kostinaoz,kostinaoz,2022-05-16 11:12:00+03:00,2022-05-16,11:11:37,11
4089,a,harsheva,harsheva,2022-05-01 10:50:00+03:00,2022-05-01,10:50:09,10
4090,a,vlasovaoza,vlasovaoza,2022-04-29 17:54:00+03:00,2022-04-29,17:54:08,17
4091,a,vlasovaoza,vlasovaoza,2022-05-08 12:02:00+03:00,2022-05-08,12:01:32,12
4092,a,kostinaoz,kostinaoz,2022-05-06 13:07:00+03:00,2022-05-06,13:07:17,13
4093,a,abdulaevoz,abdulaevoz,2022-05-17 10:12:00+03:00,2022-05-17,10:11:38,10
4094,a,abdulaevoz,abdulaevoz,2022-05-05 17:08:00+03:00,2022-05-05,17:07:32,17
4095,a,harsheva,harsheva,2022-04-28 19:30:00+03:00,2022-04-28,19:30:02,19
4096,a,mas,mas,2022-05-05 15:12:00+03:00,2022-05-05,15:11:36,15
4097,a,kostinaoz,kostinaoz,2022-05-06 12:26:00+03:00,2022-05-06,12:25:57,12
4098,a,Elena_OP1,Elena_OP1,2022-04-27 16:50:00+03:00,2022-04-27,16:50:12,16
4099,a,abdulaevoz,abdulaevoz,2022-05-06 14:19:00+03:00,2022-05-06,14:19:23,14
4100,a,vekshina_v,vekshina_v,2022-05-16 10:43:00+03:00,2022-05-16,10:42:55,10
4101,a,abdulaevoz,abdulaevoz,2022-05-18 13:09:00+03:00,2022-05-18,13:08:54,13
4102,a,abzalov,abzalov,2022-05-05 08:28:00+03:00,2022-05-05,08:27:59,8
4103,a,kostinaoz,kostinaoz,2022-04-27 16:11:00+03:00,2022-04-27,16:11:10,16
4104,a,kostinaoz,kostinaoz,2022-05-11 18:46:00+03:00,2022-05-11,18:46:05,18
4105,a,harsheva,harsheva,2022-04-27 16:23:00+03:00,2022-04-27,16:22:48,16
4106,a,kostinaoz,kostinaoz,2022-05-11 18:54:00+03:00,2022-05-11,18:53:34,18
4107,a,Rus,Rus,2022-05-04 16:28:00+03:00,2022-05-04,16:28:21,16
4108,a,abdulaevoz,abdulaevoz,2022-04-27 16:22:00+03:00,2022-04-27,16:21:48,16
4109,a,abdulaevoz,abdulaevoz,2022-04-27 10:57:00+03:00,2022-04-27,10:57:20,10
4110,a,harsheva,harsheva,2022-05-06 19:16:00+03:00,2022-05-06,19:15:55,19
4111,a,kostinaoz,kostinaoz,2022-05-11 19:21:00+03:00,2022-05-11,19:20:53,19
4112,a,kostinaoz,kostinaoz,2022-04-30 10:20:00+03:00,2022-04-30,10:20:24,10
4113,a,vlasovaoza,vlasovaoza,2022-05-11 11:44:00+03:00,2022-05-11,11:43:47,11
4114,a,esina_ey,esina_ey,2022-05-17 13:52:00+03:00,2022-05-17,13:52:04,13
4115,a,harsheva,harsheva,2022-05-05 11:05:00+03:00,2022-05-05,11:04:59,11
4116,a,abdulaevoz,abdulaevoz,2022-05-11 13:41:00+03:00,2022-05-11,13:40:59,13
4117,a,vlasovaoza,vlasovaoza,2022-05-07 14:22:00+03:00,2022-05-07,14:22:14,14
4118,a,Elena_OP1,Elena_OP1,2022-05-16 17:15:00+03:00,2022-05-16,17:15:24,17
4119,a,abdulaevoz,abdulaevoz,2022-04-29 17:13:00+03:00,2022-04-29,17:12:52,17
4120,a,abdulaevoz,abdulaevoz,2022-05-03 09:05:00+03:00,2022-05-03,09:05:20,9
4121,a,kostinaoz,kostinaoz,2022-05-09 20:59:00+03:00,2022-05-09,20:59:02,20
4122,a,Kir,Kir,2022-05-04 11:42:00+03:00,2022-05-04,11:41:45,11
4123,a,vlasovaoza,vlasovaoza,2022-04-29 11:52:00+03:00,2022-04-29,11:51:42,11
4124,a,kostinaoz,kostinaoz,2022-05-05 19:28:00+03:00,2022-05-05,19:28:11,19
4125,a,kostinaoz,kostinaoz,2022-05-16 13:00:00+03:00,2022-05-16,13:00:22,13
4126,a,kostinaoz,kostinaoz,2022-04-29 18:45:00+03:00,2022-04-29,18:44:50,18
4127,a,abdulaevoz,abdulaevoz,2022-05-02 11:48:00+03:00,2022-05-02,11:47:43,11
4128,a,harsheva,harsheva,2022-05-06 18:07:00+03:00,2022-05-06,18:06:39,18
4129,a,Elena_OP1,Elena_OP1,2022-05-17 17:22:00+03:00,2022-05-17,17:21:32,17
4130,a,kostinaoz,kostinaoz,2022-05-11 15:12:00+03:00,2022-05-11,15:11:53,15
4131,a,abdulaevoz,abdulaevoz,2022-05-03 15:34:00+03:00,2022-05-03,15:33:43,15
4132,a,kostinaoz,kostinaoz,2022-04-30 20:16:00+03:00,2022-04-30,20:16:29,20
4133,a,vlasovaoza,vlasovaoza,2022-05-03 15:39:00+03:00,2022-05-03,15:39:10,15
4134,a,vlasovaoza,vlasovaoza,2022-04-29 17:22:00+03:00,2022-04-29,17:22:16,17
4135,a,harsheva,harsheva,2022-05-01 18:31:00+03:00,2022-05-01,18:31:20,18
4136,a,harsheva,harsheva,2022-05-05 16:06:00+03:00,2022-05-05,16:05:55,16
4137,a,harsheva,harsheva,2022-04-27 12:33:00+03:00,2022-04-27,12:32:43,12
4138,a,kostinaoz,kostinaoz,2022-05-07 13:43:00+03:00,2022-05-07,13:43:06,13
4139,a,abdulaevoz,abdulaevoz,2022-05-03 17:46:00+03:00,2022-05-03,17:46:12,17
4140,a,vlasovaoza,vlasovaoza,2022-04-30 13:41:00+03:00,2022-04-30,13:41:26,13
4141,a,kostinaoz,kostinaoz,2022-05-17 11:47:00+03:00,2022-05-17,11:46:48,11
4142,a,kostinaoz,kostinaoz,2022-04-27 16:27:00+03:00,2022-04-27,16:27:16,16
4143,a,mas,mas,2022-05-05 15:52:00+03:00,2022-05-05,15:51:42,15
4144,a,abdulaevoz,abdulaevoz,2022-05-07 17:14:00+03:00,2022-05-07,17:14:11,17
4145,a,harsheva,harsheva,2022-05-01 17:39:00+03:00,2022-05-01,17:38:42,17
4146,a,kostinaoz,kostinaoz,2022-05-07 12:06:00+03:00,2022-05-07,12:05:54,12
4147,a,harsheva,harsheva,2022-04-27 09:03:00+03:00,2022-04-27,09:03:27,9
4148,a,kostinaoz,kostinaoz,2022-05-12 10:26:00+03:00,2022-05-12,10:25:46,10
4149,a,kostinaoz,kostinaoz,2022-05-06 15:48:00+03:00,2022-05-06,15:48:07,15
4150,a,Rus,Rus,2022-05-05 15:56:00+03:00,2022-05-05,15:56:22,15
4151,a,vlasovaoza,vlasovaoza,2022-04-29 13:30:00+03:00,2022-04-29,13:30:05,13
4152,a,kostinaoz,kostinaoz,2022-05-11 13:24:00+03:00,2022-05-11,13:23:41,13
4153,a,kostinaoz,kostinaoz,2022-04-29 18:29:00+03:00,2022-04-29,18:28:33,18
4154,a,vlasovaoza,vlasovaoza,2022-05-04 16:49:00+03:00,2022-05-04,16:49:28,16
4155,a,harsheva,harsheva,2022-04-28 14:58:00+03:00,2022-04-28,14:57:51,14
4156,a,Elena_OP1,Elena_OP1,2022-05-06 10:09:00+03:00,2022-05-06,10:09:11,10
4157,a,kostinaoz,kostinaoz,2022-04-29 20:43:00+03:00,2022-04-29,20:42:37,20
4158,a,abdulaevoz,abdulaevoz,2022-04-27 14:38:00+03:00,2022-04-27,14:38:21,14
4159,a,kostinaoz,kostinaoz,2022-05-13 11:54:00+03:00,2022-05-13,11:54:27,11
4160,a,kostinaoz,kostinaoz,2022-05-18 10:05:00+03:00,2022-05-18,10:04:55,10
4161,a,kostinaoz,kostinaoz,2022-04-27 19:04:00+03:00,2022-04-27,19:04:03,19
4162,a,abdulaevoz,abdulaevoz,2022-04-27 13:40:00+03:00,2022-04-27,13:39:45,13
4163,a,abdulaevoz,abdulaevoz,2022-05-07 10:39:00+03:00,2022-05-07,10:39:13,10
4164,a,Rus,Rus,2022-05-05 14:15:00+03:00,2022-05-05,14:14:59,14
4165,a,abdulaevoz,abdulaevoz,2022-04-29 17:38:00+03:00,2022-04-29,17:37:52,17
4166,a,mas,mas,2022-05-05 16:46:00+03:00,2022-05-05,16:46:24,16
4167,a,vlasovaoza,vlasovaoza,2022-04-29 13:24:00+03:00,2022-04-29,13:24:12,13
4168,a,Rus,Rus,2022-05-05 11:00:00+03:00,2022-05-05,10:59:37,10
4169,a,kostinaoz,kostinaoz,2022-05-04 18:36:00+03:00,2022-05-04,18:36:01,18
4170,a,kostinaoz,kostinaoz,2022-05-04 09:04:00+03:00,2022-05-04,09:04:29,9
4171,a,abdulaevoz,abdulaevoz,2022-05-08 10:34:00+03:00,2022-05-08,10:34:09,10
4172,a,kostinaoz,kostinaoz,2022-04-30 10:22:00+03:00,2022-04-30,10:21:38,10
4173,a,kostinaoz,kostinaoz,2022-04-30 19:04:00+03:00,2022-04-30,19:03:32,19
4174,a,Elena_OP1,Elena_OP1,2022-04-29 10:01:00+03:00,2022-04-29,10:01:16,10
4175,a,kostinaoz,kostinaoz,2022-04-28 09:05:00+03:00,2022-04-28,09:04:37,9
4176,a,kostinaoz,kostinaoz,2022-05-13 13:33:00+03:00,2022-05-13,13:33:03,13
4177,a,harsheva,harsheva,2022-05-05 17:16:00+03:00,2022-05-05,17:16:14,17
4178,a,kostinaoz,kostinaoz,2022-04-27 15:52:00+03:00,2022-04-27,15:51:40,15
4179,a,vlasovaoza,vlasovaoza,2022-05-08 12:25:00+03:00,2022-05-08,12:24:49,12
4180,a,vlasovaoza,vlasovaoza,2022-05-03 15:48:00+03:00,2022-05-03,15:47:48,15
4181,a,hubbatova,hubbatova,2022-05-08 02:18:00+03:00,2022-05-08,02:17:49,2
4182,a,kostinaoz,kostinaoz,2022-05-07 10:18:00+03:00,2022-05-07,10:17:41,10
4183,a,harsheva,harsheva,2022-05-02 11:21:00+03:00,2022-05-02,11:21:02,11
4184,a,Rus,Rus,2022-05-04 15:02:00+03:00,2022-05-04,15:01:37,15
4185,a,kostinaoz,kostinaoz,2022-04-28 09:30:00+03:00,2022-04-28,09:29:47,9
4186,a,abdulaevoz,abdulaevoz,2022-05-02 17:32:00+03:00,2022-05-02,17:31:53,17
4187,a,kostinaoz,kostinaoz,2022-05-06 13:14:00+03:00,2022-05-06,13:13:54,13
4188,a,kostinaoz,kostinaoz,2022-05-17 12:13:00+03:00,2022-05-17,12:13:01,12
4189,a,kostinaoz,kostinaoz,2022-04-29 19:32:00+03:00,2022-04-29,19:32:29,19
4190,a,Rus,Rus,2022-05-04 14:02:00+03:00,2022-05-04,14:01:39,14
4191,a,harsheva,harsheva,2022-05-01 12:51:00+03:00,2022-05-01,12:51:05,12
4192,a,vlasovaoza,vlasovaoza,2022-04-30 18:43:00+03:00,2022-04-30,18:43:12,18
4193,a,Elena_OP1,Elena_OP1,2022-05-17 13:54:00+03:00,2022-05-17,13:53:42,13
4194,a,kostinaoz,kostinaoz,2022-05-16 14:11:00+03:00,2022-05-16,14:11:07,14
4195,a,vlasovaoza,vlasovaoza,2022-05-08 14:00:00+03:00,2022-05-08,14:00:07,14
4196,a,harsheva,harsheva,2022-05-01 12:34:00+03:00,2022-05-01,12:34:29,12
4197,a,abdulaevoz,abdulaevoz,2022-04-30 10:40:00+03:00,2022-04-30,10:40:02,10
4198,a,harsheva,harsheva,2022-05-01 19:00:00+03:00,2022-05-01,18:59:49,18
4199,a,abdulaevoz,abdulaevoz,2022-05-06 16:04:00+03:00,2022-05-06,16:04:30,16
4200,a,Elena_OP1,Elena_OP1,2022-05-06 12:56:00+03:00,2022-05-06,12:55:44,12
4201,a,abdulaevoz,abdulaevoz,2022-04-28 10:33:00+03:00,2022-04-28,10:32:36,10
4202,a,harsheva,harsheva,2022-05-05 13:29:00+03:00,2022-05-05,13:29:21,13
4203,a,abdulaevoz,abdulaevoz,2022-05-14 11:20:00+03:00,2022-05-14,11:19:51,11
4204,a,harsheva,harsheva,2022-04-28 09:08:00+03:00,2022-04-28,09:07:52,9
4205,a,kostinaoz,kostinaoz,2022-05-05 11:00:00+03:00,2022-05-05,10:59:48,10
4206,a,Rus,Rus,2022-05-04 11:13:00+03:00,2022-05-04,11:13:04,11
4207,a,harsheva,harsheva,2022-04-28 16:08:00+03:00,2022-04-28,16:07:48,16
4208,a,harsheva,harsheva,2022-05-05 18:39:00+03:00,2022-05-05,18:38:58,18
4209,a,vekshina_v,vekshina_v,2022-05-17 13:52:00+03:00,2022-05-17,13:51:47,13
4210,a,vlasovaoza,vlasovaoza,2022-04-29 14:42:00+03:00,2022-04-29,14:41:59,14
4211,a,harsheva,harsheva,2022-04-28 12:38:00+03:00,2022-04-28,12:37:44,12
4212,a,esina_ey,esina_ey,2022-05-17 14:07:00+03:00,2022-05-17,14:07:12,14
4213,a,abdulaevoz,abdulaevoz,2022-05-03 14:59:00+03:00,2022-05-03,14:58:39,14
4214,a,harsheva,harsheva,2022-04-28 19:47:00+03:00,2022-04-28,19:47:05,19
4215,a,vlasovaoza,vlasovaoza,2022-04-29 18:34:00+03:00,2022-04-29,18:34:22,18
