Year,Month,DayofMonth,DayOfWeek,Carrier,OriginAirport,DestAirport,CRSDepTime,DepDelay,DepDel15,CRSArrTime,ArrDelay,ArrDel15,Cancelled
2013,9,25,3,F9,DEN,DFW,1455,-6.0,0.0,1745,-12.0,0,0
2013,8,11,7,WN,OAK,MDW,955,0.0,0.0,1600,-8.0,0,0
2013,5,5,7,MQ,MCI,ORD,1150,-3.0,0.0,1315,0.0,0,0
2013,8,9,5,WN,SMF,ONT,2010,20.0,1.0,2125,13.0,0,0
2013,9,16,1,9E,CVG,DFW,1605,108.0,1.0,1724,98.0,1,0
2013,10,13,7,WN,ABQ,PHX,1440,11.0,0.0,1455,13.0,0,0
2013,9,27,5,MQ,ORD,CLE,1535,71.0,1.0,1750,72.0,1,0
2013,8,25,7,UA,ORD,LGA,1600,185.0,1.0,1913,173.0,1,0
2013,10,20,7,UA,MCO,SFO,700,-1.0,0.0,944,-8.0,0,0
2013,8,31,6,UA,SFO,IAD,752,-4.0,0.0,1603,-14.0,0,0
2013,5,4,6,UA,LAX,LAS,2015,-10.0,0.0,2135,-20.0,0,0
2013,5,14,2,OO,SLC,MSY,1720,-2.0,0.0,2137,3.0,0,0
2013,8,1,4,EV,OMA,IAH,1004,-8.0,0.0,1218,-15.0,0,0
2013,4,19,5,UA,FLL,ORD,820,-2.0,0.0,1049,-27.0,0,0
2013,4,23,2,EV,EWR,IND,916,-5.0,0.0,1125,3.0,0,0
2013,6,28,5,AA,DCA,DFW,1615,79.0,1.0,1830,169.0,1,0
2013,5,24,5,UA,DFW,IAH,635,54.0,1.0,750,47.0,1,0
2013,4,11,4,EV,RIC,IAD,1950,87.0,1.0,2038,74.0,1,0
2013,8,13,2,DL,MSP,MCI,705,0.0,0.0,830,3.0,0,0
2013,4,17,3,B6,BOS,SJU,2135,5.0,0.0,123,-1.0,0,0
2013,9,17,2,EV,SDF,EWR,555,-10.0,0.0,753,-12.0,0,0
2013,9,5,4,UA,LAS,SFO,1130,-8.0,0.0,1316,-19.0,0,0
2013,4,19,5,WN,SNA,SJC,900,-1.0,0.0,1020,-13.0,0,0
2013,9,18,3,US,DFW,PHL,1050,-7.0,0.0,1502,-12.0,0,0
2013,4,16,2,UA,ORD,SFO,1213,-2.0,0.0,1453,1.0,0,0
2013,8,3,6,AA,LAX,ORD,1335,-3.0,0.0,1945,-33.0,0,0
2013,10,19,6,B6,DCA,BOS,1053,-5.0,0.0,1219,-11.0,0,0
2013,7,10,3,VX,PHL,LAX,800,-7.0,0.0,1050,-15.0,0,0
2013,7,1,1,OO,SFO,RNO,739,-11.0,0.0,838,-17.0,0,0
2013,7,23,2,AS,SJC,SEA,1510,12.0,0.0,1701,10.0,0,0
2013,6,24,1,US,CLT,TPA,930,-4.0,0.0,1106,-13.0,0,0
2013,7,7,7,DL,DCA,MSP,630,0.0,0.0,758,5.0,0,0
2013,9,8,7,AA,LAX,OGG,1730,-5.0,0.0,2000,-2.0,0,0
2013,10,5,6,EV,SDF,IAH,630,-7.0,0.0,750,-16.0,0,0
2013,7,13,6,DL,MIA,ATL,1515,35.0,1.0,1710,72.0,1,0
2013,9,15,7,AA,TPA,DFW,810,-6.0,0.0,950,-5.0,0,0
2013,6,25,2,VX,LAX,SJC,2050,49.0,1.0,2200,36.0,1,0
2013,8,6,2,AS,HNL,SAN,1155,-9.0,0.0,2019,-8.0,0,0
2013,8,2,5,US,CLT,DCA,1750,-2.0,0.0,1910,8.0,0,0
2013,10,24,4,WN,BWI,SAN,925,6.0,0.0,1200,14.0,0,0
2013,5,3,5,WN,BWI,BDL,855,0.0,0.0,1010,-9.0,0,0
2013,9,30,1,DL,LGA,FLL,1825,-9.0,0.0,2137,-17.0,0,0
2013,6,14,5,UA,LAS,IAH,1117,-4.0,0.0,1630,-14.0,0,0
2013,8,31,6,MQ,ORD,ATL,1245,5.0,0.0,1535,-3.0,0,0
2013,10,4,5,F9,DEN,MCO,701,-1.0,0.0,1232,43.0,1,0
2013,8,27,2,WN,MDW,LGA,725,-1.0,0.0,1030,23.0,1,0
2013,7,20,6,WN,RNO,PDX,1215,-5.0,0.0,1340,-13.0,0,0
2013,6,26,3,WN,LGA,HOU,1230,1.0,0.0,1520,-19.0,0,0
2013,4,27,6,MQ,ORD,RIC,1025,-3.0,0.0,1320,-2.0,0,0
2013,7,15,1,DL,ATL,JAX,815,-5.0,0.0,922,-10.0,0,0
2013,10,27,7,UA,MSY,LAX,1933,-1.0,0.0,2144,13.0,0,0
2013,5,4,6,UA,PHX,SFO,1640,0.0,0.0,1845,-12.0,0,0
2013,10,12,6,UA,LAX,IAD,1145,57.0,1.0,1947,43.0,1,0
2013,6,7,5,EV,MKE,DFW,1405,1.0,0.0,1640,-4.0,0,0
2013,6,12,3,DL,TPA,MSP,1413,-1.0,0.0,1635,-13.0,0,0
2013,7,6,6,US,CLT,DEN,1815,6.0,0.0,1945,-1.0,0,0
2013,8,22,4,WN,BWI,BOS,1610,66.0,1.0,1730,119.0,1,0
2013,4,15,1,WN,LAS,FLL,1605,-1.0,0.0,2345,-27.0,0,0
2013,7,9,2,WN,DAL,MSY,1755,9.0,0.0,1920,4.0,0,0
2013,9,24,2,F9,DEN,MCI,1116,0.0,0.0,1347,-6.0,0,0
2013,7,7,7,AA,LAX,OGG,900,15.0,1.0,1130,9.0,0,0
2013,6,6,4,WN,BUR,PHX,2010,5.0,0.0,2135,-5.0,0,0
2013,4,17,3,MQ,ORF,JFK,1455,34.0,1.0,1620,23.0,1,0
2013,8,14,3,DL,DTW,LGA,1725,-5.0,0.0,1914,-13.0,0,0
2013,4,9,2,US,PHX,MKE,1010,13.0,0.0,1532,7.0,0,0
2013,10,16,3,WN,PDX,RNO,1715,24.0,1.0,1835,15.0,1,0
2013,4,14,7,OO,SFO,SAT,1036,-5.0,0.0,1603,-17.0,0,0
2013,7,28,7,MQ,BUF,ORD,1130,-7.0,0.0,1215,13.0,0,0
2013,6,4,2,AA,DCA,MIA,1055,-8.0,0.0,1330,-21.0,0,0
2013,5,11,6,UA,EWR,LAX,600,-5.0,0.0,913,-39.0,0,0
2013,8,10,6,AA,DFW,MSP,1445,3.0,0.0,1705,-10.0,0,0
2013,10,26,6,DL,MCO,ATL,600,-3.0,0.0,723,-5.0,0,0
2013,7,27,6,FL,LGA,ATL,1310,5.0,0.0,1532,-3.0,0,0
2013,7,6,6,OO,PHX,LAX,1405,9.0,0.0,1525,4.0,0,0
2013,8,5,1,UA,LAX,SFO,1155,38.0,1.0,1330,17.0,1,0
2013,8,31,6,OO,IAH,ATL,1343,-2.0,0.0,1646,15.0,1,0
2013,10,30,3,B6,LAS,JFK,1336,15.0,1.0,2128,-4.0,0,0
2013,7,31,3,WN,MDW,PHX,640,2.0,0.0,815,-2.0,0,0
2013,6,13,4,US,PHL,PHX,2009,-4.0,0.0,2201,0.0,0,0
2013,4,23,2,WN,HOU,DAL,1130,33.0,1.0,1225,33.0,1,0
2013,6,10,1,MQ,OKC,ORD,1430,8.0,0.0,1635,8.0,0,0
2013,6,9,7,US,PHL,PBI,1905,9.0,0.0,2157,-1.0,0,0
2013,9,23,1,WN,SMF,LAS,1405,21.0,1.0,1525,17.0,1,0
2013,9,6,5,B6,BOS,SJC,1652,2.0,0.0,2016,-16.0,0,0
2013,7,26,5,US,LAX,PHX,1005,23.0,1.0,1122,28.0,1,0
2013,10,25,5,FL,MKE,ATL,1842,-1.0,0.0,2135,-5.0,0,0
2013,4,25,4,DL,DEN,MSP,1115,-5.0,0.0,1411,-12.0,0,0
2013,5,5,7,AA,AUS,DFW,920,0.0,0.0,1025,-2.0,0,0
2013,6,2,7,UA,IAH,LAX,915,247.0,1.0,1055,239.0,1,0
2013,7,14,7,US,CLT,PIT,1820,42.0,1.0,1945,27.0,1,0
2013,6,29,6,DL,ATL,CLT,1915,6.0,0.0,2038,-1.0,0,0
2013,7,1,1,US,CLT,MCI,1130,0.0,0.0,1249,-1.0,0,0
2013,9,23,1,EV,MEM,DTW,1605,-6.0,0.0,1901,-9.0,0,0
2013,7,24,3,YV,LGB,PHX,1625,-1.0,0.0,1746,1.0,0,0
2013,9,8,7,EV,RDU,BOS,1209,131.0,1.0,1410,125.0,1,0
2013,7,19,5,US,IAH,PHX,610,-2.0,0.0,642,0.0,0,0
2013,4,9,2,UA,EWR,MCO,830,-2.0,0.0,1120,-8.0,0,0
2013,9,8,7,DL,LAX,IND,1005,-5.0,0.0,1706,-3.0,0,0
2013,8,6,2,YV,DTW,CLT,1705,0.0,0.0,1848,-2.0,0,0
2013,5,3,5,B6,SJU,PBI,1546,-5.0,0.0,1830,-11.0,0,0
2013,9,13,5,US,BOS,DCA,2000,-8.0,0.0,2132,1.0,0,0
2013,8,26,1,9E,DTW,BUF,1011,-4.0,0.0,1127,-13.0,0,0
2013,6,10,1,B6,FLL,EWR,905,-2.0,0.0,1201,1.0,0,0
2013,10,16,3,WN,SAN,ABQ,1625,30.0,1.0,1905,26.0,1,0
2013,7,26,5,DL,DEN,MSP,1745,-8.0,0.0,2037,9.0,0,0
2013,5,1,3,OO,IAH,DAL,1426,11.0,0.0,1527,16.0,1,0
2013,8,28,3,UA,IAH,ORD,1030,-2.0,0.0,1306,-2.0,0,0
2013,7,31,3,9E,CVG,MEM,2010,-6.0,0.0,2039,-13.0,0,0
2013,5,16,4,WN,SJC,PHX,1220,6.0,0.0,1405,5.0,0,0
2013,5,5,7,B6,MSY,JFK,600,-2.0,0.0,1000,-19.0,0,0
2013,4,14,7,UA,SFO,IAD,1106,1.0,0.0,1920,-5.0,0,0
2013,4,12,5,B6,JFK,PBI,1242,4.0,0.0,1528,20.0,1,0
2013,4,20,6,FL,LGA,ATL,1151,-2.0,0.0,1414,7.0,0,0
2013,9,3,2,WN,STL,RSW,1440,26.0,1.0,1805,20.0,1,0
2013,4,18,4,WN,MKE,MSY,1705,11.0,0.0,1925,28.0,1,0
2013,5,1,3,US,CLT,PHX,1125,2.0,0.0,1251,-22.0,0,0
2013,9,24,2,VX,SFO,LAS,1655,-6.0,0.0,1825,-7.0,0,0
2013,6,14,5,WN,HOU,FLL,2015,23.0,1.0,2340,22.0,1,0
2013,9,14,6,US,CLT,BOS,940,-6.0,0.0,1151,-29.0,0,0
2013,8,21,3,WN,STL,DAL,1230,-7.0,0.0,1405,-19.0,0,0
2013,6,20,4,UA,LAX,EWR,1546,5.0,0.0,15,-5.0,0,0
2013,9,5,4,US,SLC,CLT,2359,-5.0,0.0,543,-6.0,0,0
2013,10,18,5,9E,SDF,MSP,1237,-11.0,0.0,1345,-18.0,0,0
2013,4,6,6,OO,SAN,SFO,1057,68.0,1.0,1239,77.0,1,0
2013,9,25,3,OO,IAH,AUS,1429,-2.0,0.0,1523,-6.0,0,0
2013,5,15,3,AA,OMA,DFW,610,-11.0,0.0,805,-13.0,0,0
2013,8,15,4,AA,DFW,EWR,1640,0.0,0.0,2120,-36.0,0,0
2013,9,13,5,WN,PHX,SFO,1240,17.0,1.0,1435,15.0,1,0
2013,4,12,5,OO,SFO,LAX,830,-2.0,0.0,955,-16.0,0,0
2013,4,3,3,B6,MCO,BUF,1409,-5.0,0.0,1645,-1.0,0,0
2013,5,2,4,US,SJU,PHL,1230,-2.0,0.0,1627,3.0,0,0
2013,9,16,1,WN,SDF,MDW,1000,-1.0,0.0,1010,-7.0,0,0
2013,8,15,4,DL,IAH,ATL,1122,-5.0,0.0,1420,-1.0,0,0
2013,4,15,1,WN,MCO,MSY,2025,-5.0,0.0,2105,0.0,0,0
2013,8,23,5,FL,RSW,ATL,745,-3.0,0.0,924,7.0,0,0
2013,10,21,1,EV,CLE,MSY,900,-3.0,0.0,1040,2.0,0,0
2013,4,12,5,DL,BOS,ATL,600,-7.0,0.0,853,-10.0,0,0
2013,10,14,1,EV,CMH,IAH,1410,-11.0,0.0,1552,-12.0,0,0
2013,6,4,2,EV,BNA,ORD,944,16.0,1.0,1120,10.0,0,0
2013,9,27,5,AS,LAX,DCA,1250,-7.0,0.0,2056,-26.0,0,0
2013,5,24,5,WN,CMH,BNA,1730,58.0,1.0,1745,50.0,1,0
2013,4,20,6,EV,IAD,LGA,2155,-6.0,0.0,2259,-12.0,0,0
2013,4,14,7,DL,MSP,DFW,1930,-2.0,0.0,2201,-7.0,0,0
2013,7,13,6,WN,HOU,BWI,605,-2.0,0.0,1010,6.0,0,0
2013,10,20,7,F9,ABQ,DEN,1446,-2.0,0.0,1600,-1.0,0,0
2013,4,12,5,AA,MIA,LAX,1250,1.0,0.0,1535,2.0,0,0
2013,10,16,3,AA,DFW,LAX,1825,5.0,0.0,1940,11.0,0,0
2013,4,4,4,EV,STL,IAH,1011,-9.0,0.0,1221,-21.0,0,0
2013,6,17,1,MQ,MCI,ORD,630,-11.0,0.0,800,-12.0,0,0
2013,10,25,5,UA,LAX,BOS,844,-4.0,0.0,1716,-9.0,0,0
2013,8,8,4,UA,BOS,IAH,900,4.0,0.0,1210,-25.0,0,0
2013,9,17,2,DL,ATL,ORF,1905,6.0,0.0,2036,3.0,0,0
2013,5,5,7,HA,OGG,HNL,1442,0.0,0.0,1516,5.0,0,0
2013,7,12,5,VX,LAX,JFK,1040,0.0,0.0,1905,14.0,0,0
2013,7,10,3,MQ,OKC,ORD,1935,,,2125,,1,1
2013,10,25,5,EV,EWR,MSP,1402,66.0,1.0,1605,61.0,1,0
2013,7,20,6,WN,LAS,LAX,700,0.0,0.0,805,-9.0,0,0
2013,7,23,2,US,DEN,CLT,55,-1.0,0.0,555,-4.0,0,0
2013,10,11,5,UA,SFO,DFW,1042,44.0,1.0,1616,23.0,1,0
2013,8,9,5,UA,LAX,IAD,1754,36.0,1.0,153,15.0,1,0
2013,9,27,5,OO,MEM,MKE,1925,-10.0,0.0,2112,-17.0,0,0
2013,9,25,3,WN,TPA,FLL,1920,-5.0,0.0,2015,-3.0,0,0
2013,9,24,2,EV,MKE,CLE,1556,-12.0,0.0,1809,-16.0,0,0
2013,7,3,3,DL,SLC,DTW,1520,-7.0,0.0,2043,19.0,1,0
2013,8,19,1,AA,JFK,LAS,735,41.0,1.0,1005,36.0,1,0
2013,10,21,1,WN,AUS,HOU,1450,21.0,1.0,1540,11.0,0,0
2013,6,10,1,MQ,ORD,MSP,1750,142.0,1.0,1910,141.0,1,0
2013,7,7,7,UA,DEN,BOS,1000,1.0,0.0,1555,4.0,0,0
2013,8,20,2,DL,JFK,LAS,815,-6.0,0.0,1035,-11.0,0,0
2013,8,10,6,WN,CMH,LAS,1615,-4.0,0.0,1735,-9.0,0,0
2013,10,15,2,MQ,ORD,CLE,1535,18.0,1.0,1750,37.0,1,0
2013,8,17,6,EV,BNA,ORD,600,-12.0,0.0,742,-18.0,0,0
2013,4,29,1,WN,TPA,PHL,850,40.0,1.0,1120,55.0,1,0
2013,5,15,3,EV,LGA,IAD,1005,11.0,0.0,1131,4.0,0,0
2013,4,22,1,WN,DAL,HOU,2100,35.0,1.0,2200,37.0,1,0
2013,10,9,3,WN,AUS,DAL,740,-3.0,0.0,835,-6.0,0,0
2013,5,6,1,DL,DTW,PIT,2155,-2.0,0.0,2300,2.0,0,0
2013,7,22,1,MQ,DCA,RDU,1635,107.0,1.0,1735,123.0,1,0
2013,5,26,7,US,CLT,TPA,2004,-5.0,0.0,2139,-15.0,0,0
2013,5,27,1,UA,SFO,LAS,2045,0.0,0.0,2224,-11.0,0,0
2013,5,23,4,EV,CLE,ATL,710,-5.0,0.0,859,-12.0,0,0
2013,10,29,2,AA,LAX,DFW,1615,-3.0,0.0,2120,-28.0,0,0
2013,8,13,2,MQ,IAH,ORD,1135,-7.0,0.0,1405,-7.0,0,0
2013,5,23,4,DL,ATL,PVD,923,1.0,0.0,1152,-10.0,0,0
2013,10,21,1,US,PHX,PHL,1055,154.0,1.0,1822,168.0,1,0
2013,9,11,3,OO,PHX,LAX,1016,2.0,0.0,1149,-3.0,0,0
2013,10,29,2,UA,SJC,IAH,620,-9.0,0.0,1206,-13.0,0,0
2013,6,2,7,HA,PHX,HNL,800,-7.0,0.0,1125,-14.0,0,0
2013,10,19,6,US,SLC,PHX,1710,-4.0,0.0,1749,-8.0,0,0
2013,6,8,6,UA,EWR,DEN,1209,-1.0,0.0,1423,-14.0,0,0
2013,7,31,3,MQ,ORD,BUF,1715,3.0,0.0,1945,4.0,0,0
2013,4,2,2,UA,SAN,IAD,2223,-4.0,0.0,555,-17.0,0,0
2013,8,30,5,UA,EWR,IAH,1423,-1.0,0.0,1709,-25.0,0,0
2013,4,16,2,WN,ATL,BWI,1240,-5.0,0.0,1435,-27.0,0,0
2013,8,31,6,AA,BOS,DFW,1450,22.0,1.0,1800,2.0,0,0
2013,8,30,5,FL,ATL,LAS,2210,104.0,1.0,2314,88.0,1,0
2013,5,29,3,DL,ATL,BUF,1515,-2.0,0.0,1726,-13.0,0,0
2013,5,15,3,MQ,LGA,BNA,2125,-3.0,0.0,2235,-6.0,0,0
2013,10,20,7,WN,PHL,MDW,1310,6.0,0.0,1415,6.0,0,0
2013,5,14,2,AS,PDX,PHX,640,-3.0,0.0,911,8.0,0,0
2013,6,11,2,WN,SNA,SJC,1325,-2.0,0.0,1435,-3.0,0,0
2013,8,2,5,EV,EWR,CVG,609,-3.0,0.0,810,-11.0,0,0
2013,7,24,3,US,CLT,TPA,1757,14.0,0.0,1934,9.0,0,0
2013,5,12,7,WN,BOS,BWI,1150,15.0,1.0,1325,5.0,0,0
2013,8,17,6,AA,LGA,ORD,1405,-1.0,0.0,1550,-40.0,0,0
2013,7,29,1,UA,CLE,EWR,1717,-13.0,0.0,1859,-28.0,0,0
2013,6,10,1,AA,RDU,DFW,1140,-5.0,0.0,1340,-1.0,0,0
2013,10,4,5,AA,MIA,BOS,2040,-8.0,0.0,2350,-19.0,0,0
2013,9,4,3,AA,DFW,SFO,2040,-2.0,0.0,2220,-4.0,0,0
2013,4,5,5,EV,RIC,EWR,612,-10.0,0.0,730,-16.0,0,0
2013,4,3,3,WN,SLC,PHX,910,2.0,0.0,950,-15.0,0,0
2013,7,16,2,WN,SJC,PDX,1720,11.0,0.0,1900,-5.0,0,0
2013,5,12,7,MQ,MIA,RIC,2120,47.0,1.0,2345,26.0,1,0
2013,8,29,4,AS,PDX,SJC,615,9.0,0.0,758,23.0,1,0
2013,8,29,4,AA,SFO,LAX,945,1.0,0.0,1115,-12.0,0,0
2013,7,25,4,DL,ATL,SEA,1754,-1.0,0.0,2013,-8.0,0,0
2013,8,22,4,WN,BDL,MDW,905,-4.0,0.0,1025,-14.0,0,0
2013,8,26,1,9E,CVG,MSP,934,-6.0,0.0,1037,-8.0,0,0
2013,9,20,5,OO,AUS,MEM,1110,-8.0,0.0,1255,-13.0,0,0
2013,7,13,6,DL,MCI,MSP,704,-4.0,0.0,830,3.0,0,0
2013,8,3,6,OO,SFO,LAX,2005,-4.0,0.0,2146,0.0,0,0
2013,7,14,7,US,PHL,CLT,1350,0.0,0.0,1529,-16.0,0,0
2013,4,22,1,DL,ATL,MSP,2145,1.0,0.0,2328,-4.0,0,0
2013,5,9,4,OO,OKC,MSP,1615,-4.0,0.0,1820,-5.0,0,0
2013,4,30,2,US,PHL,TPA,955,-2.0,0.0,1236,-5.0,0,0
2013,4,21,7,WN,SLC,PHX,2155,3.0,0.0,2230,2.0,0,0
2013,5,15,3,WN,ONT,PHX,1220,1.0,0.0,1330,-1.0,0,0
2013,4,19,5,DL,SDF,ATL,1243,0.0,0.0,1415,10.0,0,0
2013,5,29,3,OO,ABQ,ORD,1232,-4.0,0.0,1615,-15.0,0,0
2013,9,15,7,AA,DFW,AUS,1050,1.0,0.0,1150,-6.0,0,0
2013,7,18,4,EV,RDU,ORD,1300,-2.0,0.0,1409,-14.0,0,0
2013,4,3,3,OO,OAK,LAX,1430,-7.0,0.0,1553,-15.0,0,0
2013,6,14,5,UA,SFO,ORD,1048,29.0,1.0,1654,24.0,1,0
2013,4,30,2,WN,PHX,LAS,2155,-4.0,0.0,2250,-6.0,0,0
2013,9,27,5,WN,BOS,MDW,1125,5.0,0.0,1300,-5.0,0,0
2013,7,16,2,UA,EWR,SFO,1659,27.0,1.0,2012,4.0,0,0
2013,9,29,7,VX,LAS,SFO,1910,-5.0,0.0,2040,-10.0,0,0
2013,9,15,7,AA,ORD,DFW,1545,0.0,0.0,1810,17.0,1,0
2013,6,27,4,EV,ORD,CLE,2140,75.0,1.0,2359,59.0,1,0
2013,8,2,5,EV,SAT,MSP,1130,75.0,1.0,1423,64.0,1,0
2013,5,31,5,AA,MIA,MCO,1830,39.0,1.0,1935,39.0,1,0
2013,5,17,5,AA,EWR,DFW,1929,3.0,0.0,2229,-7.0,0,0
2013,8,13,2,AA,DCA,MIA,715,-6.0,0.0,955,-18.0,0,0
2013,8,22,4,B6,SMF,LGB,1233,5.0,0.0,1354,6.0,0,0
2013,6,28,5,WN,MCI,STL,705,-2.0,0.0,800,-8.0,0,0
2013,4,14,7,WN,STL,HOU,1600,35.0,1.0,1800,31.0,1,0
2013,8,15,4,US,MSP,CLT,519,-6.0,0.0,842,-4.0,0,0
2013,4,3,3,US,PHX,DFW,1845,-3.0,0.0,2303,6.0,0,0
2013,5,3,5,UA,DEN,RNO,2200,-5.0,0.0,2325,-18.0,0,0
2013,6,25,2,AA,MIA,JFK,755,1.0,0.0,1055,-10.0,0,0
2013,10,7,1,AA,DFW,TPA,1815,1.0,0.0,2135,-10.0,0,0
2013,4,20,6,AA,MIA,JFK,1135,2.0,0.0,1430,-10.0,0,0
2013,7,13,6,OO,PHX,BUR,1705,-5.0,0.0,1832,-12.0,0,0
2013,4,9,2,DL,SFO,MSP,815,-4.0,0.0,1351,-4.0,0,0
2013,5,23,4,DL,DTW,EWR,1019,5.0,0.0,1200,10.0,0,0
2013,5,3,5,EV,EWR,BUF,1201,-7.0,0.0,1313,-19.0,0,0
2013,8,7,3,AS,SAN,SEA,1350,-1.0,0.0,1619,1.0,0,0
2013,6,19,3,UA,PHX,EWR,1045,-1.0,0.0,1838,-27.0,0,0
2013,7,10,3,US,LGA,DCA,1000,-6.0,0.0,1119,-10.0,0,0
2013,7,23,2,WN,HOU,LAS,1915,47.0,1.0,2020,32.0,1,0
2013,10,10,4,EV,IAD,CLT,811,5.0,0.0,929,5.0,0,0
2013,6,8,6,UA,SEA,EWR,1121,4.0,0.0,1929,-6.0,0,0
2013,10,5,6,WN,EWR,MDW,950,-4.0,0.0,1110,-13.0,0,0
2013,10,19,6,WN,ONT,DEN,635,-1.0,0.0,950,-6.0,0,0
2013,8,22,4,WN,BOS,DEN,1730,-3.0,0.0,2005,-3.0,0,0
2013,10,21,1,WN,MDW,MCI,2020,11.0,0.0,2150,-8.0,0,0
2013,5,14,2,HA,SJC,OGG,800,-10.0,0.0,1015,-18.0,0,0
2013,6,13,4,WN,TUS,MDW,715,11.0,0.0,1230,10.0,0,0
2013,7,1,1,WN,DAL,AUS,1530,-4.0,0.0,1620,-7.0,0,0
2013,6,28,5,WN,SAN,LAS,1225,6.0,0.0,1335,6.0,0,0
2013,6,7,5,UA,IAH,SFO,1130,2.0,0.0,1335,-15.0,0,0
2013,6,27,4,EV,BDL,EWR,1421,118.0,1.0,1529,105.0,1,0
2013,6,2,7,YV,OGG,HNL,608,-13.0,0.0,640,-4.0,0,0
2013,10,29,2,9E,MEM,MCI,855,-7.0,0.0,1027,7.0,0,0
2013,8,15,4,AA,ATL,DFW,2025,-5.0,0.0,2140,-10.0,0,0
2013,7,15,1,UA,IAH,RSW,2059,43.0,1.0,8,49.0,1,0
2013,10,9,3,EV,IND,EWR,1408,-8.0,0.0,1610,-12.0,0,0
2013,8,29,4,UA,ORD,DEN,2104,35.0,1.0,2234,14.0,0,0
2013,7,31,3,OO,SLC,SMF,1506,-4.0,0.0,1553,-3.0,0,0
2013,4,19,5,VX,LAS,JFK,1435,69.0,1.0,2229,82.0,1,0
2013,8,23,5,WN,DEN,SMF,1155,28.0,1.0,1320,22.0,1,0
2013,7,16,2,WN,SNA,SJC,2125,-4.0,0.0,2235,-13.0,0,0
2013,4,13,6,WN,MDW,FLL,920,-2.0,0.0,1315,3.0,0,0
2013,7,11,4,UA,SLC,IAH,1246,-4.0,0.0,1650,-4.0,0,0
2013,10,9,3,EV,OMA,IAH,1749,-10.0,0.0,2004,-21.0,0,0
2013,10,15,2,AS,SNA,SEA,700,-8.0,0.0,1000,-15.0,0,0
2013,4,30,2,DL,DFW,ATL,1445,-5.0,0.0,1746,-4.0,0,0
2013,4,8,1,EV,OKC,ATL,1026,-3.0,0.0,1325,-12.0,0,0
2013,7,2,2,UA,DEN,SNA,1121,0.0,0.0,1241,-13.0,0,0
2013,4,21,7,B6,DEN,BOS,1210,24.0,1.0,1808,12.0,0,0
2013,7,22,1,UA,SJU,IAH,1714,-5.0,0.0,2053,-24.0,0,0
2013,6,3,1,UA,IAH,SAN,1155,-2.0,0.0,1318,-5.0,0,0
2013,5,28,2,OO,LAX,LAS,1345,-7.0,0.0,1502,-10.0,0,0
2013,6,8,6,DL,ATL,SAN,1645,-1.0,0.0,1827,-36.0,0,0
2013,8,17,6,DL,MCO,ATL,1930,-4.0,0.0,2103,2.0,0,0
2013,8,27,2,US,CLT,EWR,745,-6.0,0.0,931,-8.0,0,0
2013,7,5,5,YV,CLT,OMA,2035,-1.0,0.0,2206,-7.0,0,0
2013,5,16,4,OO,ONT,SFO,615,-8.0,0.0,749,-2.0,0,0
2013,9,1,7,YV,IAD,CLT,920,-10.0,0.0,1044,-8.0,0,0
2013,5,7,2,YV,AUS,IAD,1135,-3.0,0.0,1546,3.0,0,0
2013,4,15,1,DL,MCO,SLC,1808,-1.0,0.0,2105,-9.0,0,0
2013,9,5,4,US,TPA,PHL,1409,-6.0,0.0,1638,-2.0,0,0
2013,10,22,2,B6,PHX,BOS,2214,-1.0,0.0,601,-19.0,0,0
2013,7,20,6,DL,ATL,CVG,2200,127.0,1.0,2322,111.0,1,0
2013,6,5,3,B6,RIC,BOS,1321,-5.0,0.0,1458,-22.0,0,0
2013,9,16,1,DL,MCO,LAX,715,-3.0,0.0,927,-2.0,0,0
2013,7,15,1,AA,LAX,MIA,745,-9.0,0.0,1610,-17.0,0,0
2013,8,8,4,US,PHX,RNO,1000,-5.0,0.0,1148,-7.0,0,0
2013,8,15,4,DL,ATL,SNA,1638,2.0,0.0,1804,21.0,1,0
2013,7,5,5,WN,SAT,TPA,1330,3.0,0.0,1705,-8.0,0,0
2013,9,21,6,AA,LAX,DFW,1425,43.0,1.0,1925,37.0,1,0
2013,6,2,7,US,PHX,BOS,905,-4.0,0.0,1711,24.0,1,0
2013,5,30,4,MQ,BWI,ORD,1805,135.0,1.0,1925,130.0,1,0
2013,9,20,5,UA,SFO,LAS,1950,-1.0,0.0,2123,9.0,0,0
2013,5,17,5,DL,OGG,LAX,1250,-6.0,0.0,2114,-15.0,0,0
2013,6,13,4,DL,MSP,BOS,1915,34.0,1.0,2253,28.0,1,0
2013,8,11,7,B6,EWR,BOS,1405,-3.0,0.0,1516,-12.0,0,0
2013,7,12,5,AA,TUS,ORD,1200,11.0,0.0,1730,-1.0,0,0
2013,10,12,6,F9,BNA,DEN,955,14.0,0.0,1149,3.0,0,0
2013,10,9,3,DL,ATL,CVG,1939,-4.0,0.0,2110,-16.0,0,0
2013,9,14,6,WN,LAX,ABQ,1600,-5.0,0.0,1845,-5.0,0,0
2013,4,1,1,DL,ATL,LAS,1630,-2.0,0.0,1811,-16.0,0,0
2013,4,11,4,WN,RDU,MDW,1000,3.0,0.0,1105,-11.0,0,0
2013,8,13,2,UA,SFO,CLE,2318,-11.0,0.0,655,-20.0,0,0
2013,10,6,7,F9,DEN,SLC,2110,2.0,0.0,2231,-4.0,0,0
