text,label
Haduh cemas gini padahal besok cuma presentasi...,1
"belakangan taun ini sering bgt ngerasa cemas, gelisah, sedih, tapi teuing naon sebab na, kabeh datang dengan sendirinya. Aneh.",1
"Cemas bgdd, hp mau jatoh lagii ",1
tiap malem gelisah mikirin dandi doang :),0
"Tidak ada kegaduhan, tidak ada cemas, tidak ada bintang mati; aku hidup.",0
berapa kali~~.kuharus katakan cinta~.berapa lama~.kuharus menunggumu~.diujung gelisah ini aku~~.tak sedetik pun tak ingat kamu~.namun dirimu masih begitu~.acuhkan ku.tak mau tau,0
Baru sehari kerja petang. Pagi ni rasa otak haywire sangat tak ingat clock in pagi ni pukul berapa. Rasa restless cemas anxious semua ada.,0
"Jangan cemas, ga baik untuk kesehatan mentalmu.",0
"Maju adalah harapan,.Berhenti adalah keputusasaan.Harapan yang gelisah lebih baik daripada putus asa..#morethanfriends",1
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
Jadi saat waktunya tiba aku ga akan kaget lagi dan ga kecewa berlebihan. aku merendahkan ekspektasiku di tengah banyak kemungkinan. Itu aku urungkan karena aku tau dan sadar diri. Sekarang harusnya aku ga akan gelisah lg kan? Tp kenapa aku masih belum siap?,1
ASLI ASLI AKHIR AKHIR INI GELISAH TIAP JAM . TAKUT TIBA TIBA MIXTAPE KELUAR,1
Udah males bat kalo tiap hari bawaannya gelisah terus-terusan tanpa sebab,1
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"Aku bisa nglewatin ini gak ya? .Jujur dalem hati sih ngga ada rasa cemas sebenernya, cuman kek kepikiran aja gitu kirakira aku bisa bertahan ditempat ini gak ya??",1
"Knp pikiran di masa dpn selalu membuat cemas, padahal blm tentu terjadi. Whyyyyyy? Sampe pusing bgt ni kepala. Pdhl udah nyemangatin diri sendiri buat tenang, sabar, pelan-pelan. Obatnya ada ga sihhh",1
"Rasanya banyak kesempatan membebaskan diri semakin bisa menghargai diri sendiri. Semakin percaya diri, ya sedikit banyak rasa cemas memang masih ada, wajar sebagai filter kita. Saat ini semakin yakin akan diri sendiri.",0
"Berkompromi dengan isi hati . Gelisah , gundah , senang , sedih . Kyk naik gondola tapi ga tau kapan turun dr wahana .",1
"gue gampang gelisah, malah dibilang fake.",1
"Gua gelisah banget kenapa ya, kurang ibadah kayanya..",1
"•KETIKA hati gelisah, ada Allah tempat berkeluh kesah...•KETIKA hati sakit, ada Allah tempat mengadu...•KETIKA hati kecewa, ada Allah tempat menyampaikan doa...•HANYA Allah lah yg maha mendengar segala yg dipanjatkan hambanya ",0
"Overthinking, gelisah, pusing sendiri, cape, pengen nangis, nyesek mulai memasuki ruangan ",1
"H- sempro bener-bener ga bisa tidur dari kemarin, mencoba untuk tenang walau sebenernya cemas parah",0
"Sejujurnya klo pas pengumuman GA suka ada perasaan cemas, cemas kata di blkg yg aku gatau, aku orgnya gampang kepikiran. Takut org cuman pengen ikut GA doang hiks, takut ada yg ngomongin aneh. Hikssss",0
Hati lg kenapa si ini gelisah bgt,1
"Pantesan si mama resek semalem gangguin mulu sampek jam  di kamarku, gelisah gak jelas. Sahabatnya meninggal bener jam  lebih tadi",0
"dah males kerja , kalau udah sering ngerasain cemas",1
gila bisa gasi gausah bahas yearbook malem malem DUUHH mana belom gua urus excelnya kampret nyusahin tenan su..ADUH MAAP YH N WORD TP SUMPAH GUA UDH CEMAS BGT KALO NGURUS BEGINIAN kek pada bantuin aja,0
Kunci hidup tenang adalah tenang jgn gelisah,0
"aku tuh selalu resah &amp; gelisah bgt nih mikirin gimana caranya leher bagus mulus seperti kulit bayi bagusnya leher jg di rawat , leher itu cantik guys, kalo bersih #NgomonginLeher",0
Sekitar  tahun (pertengahan ) terakhir kali ngerasain perasaan cemas dan ga punya motivasi begini. Sekarang muncul lagi. Ya Allah harus gimana ini..,1
"Banyak cemas membuat jantung berdetak kencang dan enggak karuan, takut di tagih pegawai lising karena banyak utang yg catatannya di selipin di dalam dompet yg teramat buriq tapi estetik,.ALHAMDULILLAH ITU TANDANYA KALIAN MASIH HIDUP.",0
"diajakin sebat ama bokap .diajakin sebat ama mertua ..abis makan udah gelisah bener pak, ngajakin ngopi keluar..paham dah ",0
Maaf sedang goyah juga gelisah izinkan sesaat ku mengulik kembali kisah agar menguatkan kasih. .- Terima kasih,0
Pelan saja aku ingin bicara tentang perasaan yang gelisah dengan keadaan,1
"TAKUT, PASRAH, CEMAS, YA GIMANA YA???",1
"Help ma mental... Gini amat siihh.. .Baru tadi sore bilang sama diri sendiri kalo lo tuh hebattt, hebatt karna rasa cemas dan ke overthinking an lo itu udh gak muncul lagi beberapa bulan ini, tapi kenapa skrng muncul lagi ",1
kok skrg bnyk sender yg minta au bikin nangis trs explain tags nya like literally brutal.. gue agak khawatir..,1
"Tak perlu cemas prihal jodoh, sebab tulang rusuk takkan mungkin tertukar dengan seblak tulang ",0
Berdansa diujung gelisah,1
"Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati.",0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadi diri sendiri.,0
perasaan gelisah seperti akan kehilangan sesuatu yang sangat berharga.,0
Sedikit cemas banyak rindunya,0
Sangat cemas ye jawab tax tadi,0
Kesalahan check out syopi mepet pulkam. Sampek sekarang barang belum dikirim. Harap harap cemas ,0
Aku cuak jugak ni kalau PKP balik. Resah gelisah,0
kalian klo di rumah sendirian suka was was cemas gtu gaksi?,1
"selain liat fotonya xiaojun, fotonya mas crush healing juga, aku yang gelisah daritadi jadi tenang gitu wkwkwk dsr bulol ",0
"""Aku... Membuatmu cemas... Maaf ya.."" - Conan Edogawa",0
"Beneran se degdegan, panik, gelisah kayak nunggu hasil snmptn ngerti gak siii....sport jantung bun",0
"Bes kalian cewe gini juga ga sih? Tips mens jd pengen nangis, gelisah, susah tidur, trus ga mood makan. Sumpah setiap mens ini yg ga aku suka wkwk",0
"lupakan sedih, cemas dan rasa takutmu..mari lanjut menamatkan bnha s",0
Aku bersyukur cemas dari awal jadi tadi ga begitu cemas ,0
"""Aku... Membuatmu cemas... Maaf ya.."" - Conan Edogawa",0
Sebagian jomblo mulai gelisah mikir bakal nikung gebetan siapa untuk diajak malming nanti..,0
"Baru kali ini nunggu hasil lab jadi cemas, deg-degan bener bikin ngga tenang",0
Ptn! Gimana perasaan kalian pas udah selesai utbk? Aku skrg cemas bgt ga yakin sm jawaban yg kupilih tadi,0
udah h- deket bgt nii yaampun huhu..klo cemas berlebihan gini takutnye tbtb nge blank kan ga lucuu :(,0
"Gua gelisah, ga bisa tenang tidur tapi tadi sempat ktiduran trus mimpi bdc vers up sunghoon dansa skating bareng heeseung. Megah banget acara nya. Gua kaget napa bisa gua nongol di acara kek gituan eh tau²nya mimpi elah",0
"hei guys gue normal ga cemas mikir aneh, gara hyung cp gue mau transfer duit beliin sesuatu. terus suka telfonan juga di kkt. gue aja ga pernah ngelakuin hal itu :(",0
"tk tahu knp tapi harini aku tido, mimpi org ketuk pintu minta tolong sambil bagi salam dlm keadaan cemas pastu aku pun terjaga aku gi lah tgk kat pintu umah aku tu ade ke org ketuk semua bile bukak takde sape pulak hmm pelik",0
"Si kiki juga malah mikirin mama yo di banding bos sendiri, yang gaji kiki itu mama yo ya bukan aldebaran? Udh di naikin gaji tapi semena mena. Si uya? Malah pantun. Si mirna masih adalah sedikit cemas nya, karna kan dia jadi baby sitter reyna",0
Harap harap cemas,0
Cintaku harus jujur....bila di dekatmu hatiku senang bila jauh hatiku gelisah....inikah cinta yang sebenarnya?,0
"Pemurah)."" Nabi shallallahu 'alaihi wasallam kembali kepada keluarganya dengan membawa kalimat wahyu tadi dalam keadaan gelisah. Beliau",0
"Pada rame thr polosan, ya tau sendirilah pi en ais tanpa tukin tuh minimalis beud. Buat umbi gda tnggungan kyk gua mah oke aja, makanan n pasir anak bujank aman. Msh bs jalan, checkout...Hr ini cm bs liatin para senior d ruangan yg udah  beranak cucu resah gelisah~",0
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",0
bukannya rindu tak bisa diatur dengan siapa ia berlabuh?.sepertinya ia bersinergi dengan kenangan masa lalu yang membawa rasa cemas akan keadaannya saat ini.,0
"Gue yakin atiny streaming,tapi ini lambat bgt naiknya anjiiirrrrr gelisah gue",0
Dibuatnya gelisah pagi pagi ,0
"Pas baca-baca lagi soft file proposal, kok gini ya banyak yang salah. Tapi mau gimana berkas nya udah di sebar, makin cemas dah.",1
"Selalu memikirkan dan gelisah karena urusan duniawi itu sama dengan marah atau tidak ridlo dengan Allah. Tidak ridlo pada keputusan Allah dan tidak bisa sabar atas ujian-Nya.""..- Gus Baha",0
"Ptn! puasa sosial media sesudah utbk menurut kalian gimana? Aku lagi cemas banget rasanya enggan buka sosmed,tapi gabisa kalau of tweeter soalnya butuh informasi buat daftar um",1
"""Tidak usah terlalu cemas,,.Ceritamu ditulis oleh penulis skenario terbaik""",0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
Perasaan ini gelisah kenapa ya? Aku menganggap managerku layaknya ibu sendiri padahal beda usia hanya setahun lebih tua. ..Atau aku tertarik dengan yang jiwa keibuan ya,1
"Luka itu masih ada.Mengering, menganga tak tentu waktunya.Seperti menyisakan sebuah rasa.Entah cemas, takut, atau bahkan trauma?..Damai damai damai .Begitu kata pikiran yang ramai.Menimang-nimang rasa yang belum selesai .Berharap ketakutan segera usai",0
Gelisah bgt milih gitar. Yang tau gitar akustik saran ke jog! Mending cort/yamaha? Bajet max .jt,0
'Jujur saja semua orang di negara ini ingin anda mati di kursi listrik'..' Baiklah'..'Anda nggak takut?'..'Would it help?'..'Emang kalau aku cemas bisa beres masalah ini?'..(Bridge of Spies) #Insight #Waw!,0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"Dulu gelisah perut ko ga gede, eh hari belakangan ini udah mulai berasa keras. Semalem tidur celentang udah mulai ga enak :((",0
"Rasa cemas yg kegini ni yg gue gak suka .Tiba tiba nangis gak jelas, sakit dada, gemeteran dll... .Tapi pujiTuhan gak pernah ada niatan buat ngelukain diri sendiri ",1
jadi gini.. para author pernah ga si mau ngepost au chat tp pas reread cringe gt.. takut pembaca ga suka... gw lg wb + ga pede bgt... gelisah sendiri.... hhhhh,1
"Kek ada rasa gelisah mau lebih ekspresif ditwitter,  kembalikan jiwa  ku pas maen twitter",0
"Sedih bangat, berasa patah hati pdhal ngk tau alasannya apa ",1
Suka cemas sama masa depan,1
"Sendiri, menemani dalam sepi.Menghempas segala gelisah dihati.Mencoba mencari ketenangan diri.Yang selama ini terkhianati",1
"Selalu memikirkan dan gelisah karena urusan duniawi itu sama dengan marah atau tidak ridlo dengan Allah. Tidak ridlo pada keputusan Allah dan tidak bisa sabar atas ujian-Nya.""..- Gus Baha",0
"Resah, Gundah, Gelisah",1
"Uda brpa hari tidur ga nyenyak bgt, gelisah banget",1
Tiap ujan malem selalu aja gelisah,0
"Jika hatimu sedih dan tak ada yang mendengarkan gelisah gundamu, cukup datang aja pada Allah, dia pasti ngerti apa yang ada di hatimu ...",0
Knp jd gelisah anjir,1
Baru lebaran tahun ini gue rada cemas dpt pertnyaan template yg sering org keluhkan. Aduu ntr jwb apa,1
Semenjak mimpi tidur gue gelisah udah  hari ini,0
gimana ya caranya minum kopi tanpa deg-degan terus gelisah abis itu? i enjoyed kopi susu with less sugar a lot but the unease feeling after that? I HATE IT,0
apabila kau gelisah. . hatiku lalu bergejolak,0
"Iri sih ya iri, tapi kyk terkalahkan sama rasa cemas gabisa dpt st win",0
Hallo mbak admin... dm saya dibalas napa mbakk  tepi udah cemas tuh,0
#Nowplaying Oshi ku yang dulu - Gelisah,0
capek gelisah mulu,1
Jangan selalu melihat kebelakang karena disana ada masa lalu yg selalu menghantui.Jangan selalu melihat kedepan karena terkadang ada masa depan yang membuat kita gelisah,0
"Gw bawaan nya gelisah, bingung, deg”an, pdhl org” kek sntai aja:)",1
"tolong guys menangin, gua takut maju..WKWKWKWKKWKWKWK...CEMAS",0
"Skripsi tidak berbahaya. Tapi gelisah berlanjutan karena skripsi belum selesai, bisa berbahaya bagi jantung.",0
gelisah y kalo g buka twit wkwkwk,0
"Jadi hasil dari konseling hari ini adalah, mesti mindfullness.Dann sadar buat lakuin hal yg diinginkan biar jadi pribadi yg lebih baik dan sesuai sama yg gua mau...Selama konseling pun berasa kaya curhat sama temen doang..Ngapain juga gua sampe gelisah yak semalem .Dasar. Aku",0
"Ketika hati sedang gundah, gelisah dan dipenuhi dengan keputusasaan, ingatlah bahwa hanya kepada Tuhan kita mengadu.",1
"Teruntuk kamu, iyaa kamu. Tolong jangan buat aku cemas.",0
"mental down karna sosmed tu g enak bgt :""/ lo cemas tp ga bisa ngapa ngapain :((",1
Penyakit hati yg susah ilang: susah banget ga kepo sama kehidupan orang lain a.k.a iri sampe gelisah. Any tips?,1
Beda perlakuan kita dgn teman yang fasik sebelum mendapat hidayah dan setelah mendapat hidayah..Yang dulu sgt begitu asyik berteman tidak peduli bermaksiat..Dan sekarang begitu gelisah dan tidak nyaman berteman dgn nya lagi..Lalu bagaimana jika terjadi kpd saudara sendiri ?,0
Kenapa ya cemas susah ilang? Degan panik itu juga ganggu banget ga cuman nangis aja yang ganggu. Kayak hey wft!,1
harap harap cemas,1
Mimpi buruk beberapa menit membuat cemas dan tidak bersemangat berhari,1
"Yang harusnya menjadikan kita risau, menjadikan kita gelisah adalah ketika dulu kita banyak melakukan ketaatan, sekarang banyak yang tidak kita lakukan..Berarti kedudukan dan  derajat kita mulai turun di hadapan Allah.",0
"seorang introvert yg sdh nyaman dg adanya kuliah online, kemudian tiba diinfokan untuk praktikum offline..tiba tiba bingung, panik dan cemas buat ketemu manusia di luar sana...dan menghitung hari menuju keberangkatan praktikum offline.",0
"Gelisah, galau kalau seharian ga ada kabar..",1
"Hidup telah mengajarkan kita bahwa cinta tidak berisi ""saling memandang"", tapi cinta berisi ""bersama-sama melihat satu arah yang sama",0
"Day  si teteh nya sofia pulang, anak nya kayak kecarian gelisah wkwk, ciyan juga, smg pas balik ga lupa anaknya",0
Cemas aku kalo kucing sampe skrg blm pulang,0
"Tak usah gelisah bila dibenci manusia karena masih banyak yang menyayangimu di dunia.Tapi gelisahlah bila dibenci Allah, karena tak akan ada yang menyayangimu di akhirat kelak",0
"Kalo cowoknya sakit, sebenarnya cewek itu juga ngerasa sakit secara ga langsung. Perasaan nya pasti gak tenang dan gelisah. :')",0
"Aku makin gelisah, dan aku menangis sejadi jadinya, dan mereka cuma liatin aku nangis, dan mreka blg, tenang aja mbak gak diapakn kok dsini, mbak tinggal istrahat aja, mbak mau apa tinggal bilang aja, nanti bakal kami turuti permintaan mbak, kecuali  yaitu kabur, nanti mbak tau",1
resah gelisah mengiringi,1
"Banyak cemas membuat jantung berdetak kencang dan enggak karuan, takut di tagih pegawai lising karena banyak utang yg catatannya di selipin di dalam dompet yg teramat buriq tapi estetik,.ALHAMDULILLAH ITU TANDANYA KALIAN MASIH HIDUP.",0
"Help! .Akhir-akhir ini tiap ketemu orang banyak yang nggak ku kenal, selalu ngerasa pusing banget, perut tiba-tiba mual, cemas, panik. Cara ngatasinnya gimana sih? Dan itu kenapa sih?",1
Pernah menjadi yang paling cemas.Sebelum menjadi yang paling ikhlas,0
"Tak perlu begitu cemas, sehingga berfikir takut terlepas, biarkan mereka terhempas oleh karma yang telah melakukan tugas !!!",0
"habis bacain indonesia criminal case, jd kacau dan cemas sendiri. semoga ga panic attack kyk dulu lg la ya Allah takut bgt. ",0
Pernah menjadi yang paling cemas.Hingga akhirnya.Dipaksa menjadi yang paling ikhlas,0
"SOALNYA LU BUAT GUA CEMAS, SKRG GUA HARUS PEDE..WKWKWK OKE GUE AKAN BUAT CEMAS LAGI. Selamat datang di , Fabio. &lt;..game selesai temui gua di gang sebelah kita ribut di sana",0
"Lagi dekat hari nya lagi banyak aku overthinking, ya allah. Tenangkan lah hati aku yg makin gelisah ",1
Kok tibatiba jadi cemas ya nge-PCR nanti,0
Gelisah tanpa sebab. Ko bisa?,1
"Bersama tapi hampa, berpisah tapi gelisah",0
Alhamdulillah  hari ini udah bisa tidur tanpa bantuan Xanax ..beberapa hari lalu masih bergantung sama obat penenang/anti cemas buat tidur sekarang udah bisa lepas.......,0
Liat konflik harimau yang memangsa ternak warga udah cemas x. Awak liat jejak babi hutan di persemaian aja udah keringat dingin.,0
bisanya lagi nugas gelisah gara pengen baca wp,0
Jangan membandingkan dirimu dengan orang lain. Iri hati hanya membuat jiwamu gelisah. Jadilah diri sendiri.,0
"Mau chat bingung, ga chat cemas, giliran di chat blngnya 'jgn prlakuin aku kya anak kecil'",0
"Hanya rasanya seperti badai, gemuruh, riuh, gelisah dan cukup menyesakkan.",1
akan selalu ada tenang disela-sela gelisah yg menunggu reda,0
Memasuki jam jam rawan... Seliweran mulu di gak di tonton sayang kalo ditonton gelisah ,0
G..gundah gelana gelisah,1
vibrator awalnya dirancang pada abad  untuk mengatasi cemas atau histeria berlebihan pada manusia. #sex,0
Gelisah mulu idup w kapan bisa tenang y,1
"Papa secara tidak langsung banyak mengajarkan soal kehidupan, seperti kejadian tadi sore beliau kehilangan dompet ketika bepergian dan beliau sedikit gelisah. Pas kutanya soal isinya apa aja dan jawabannya cukup mengejutkan.",0
dah lama tau tak kene hm tiba gelisah + sakit dada gila ,1
Cemas sekadarnya. Sedih secukupnya. Jangan pernah lupakan bahwa yang menggariskan jalan hidupmu adalah Penulis skenario terbaik.,0
Tidur miring dengan posisi meringkuk seperti janin dalam rahim memiliki kepribadian cenderung khawatir dan cemas. [LifeHack]#fourmoremerch,0
Ket mambengi gelisah ae ternyata gak ndue duit,0
gelisah galau merana,1
pegangan tangan pas lg bingung cemas kesel tuh emg best feeling ever,0
"Diem aja, tau ada aja. Takut, masih harap cemas juga nunggu bulan ini ",1
Dia akan semakin menunggu. .Dan. .Dia akan semakin berharap kepada kamu..Dia akan semakin berharap cemas kepada kamu. .Wanita seperti itu. .Akan salah tingkah. .Dan.,0
bila kau menangis. .hatiku pun bersedih bila kau senang. .hatiku pun berbunga bila kau gelisah. .hatiku pun bergejolak ini semua karena. . . kita SEHATI,0
"Ketika hati sedang resah, gelisah dan dipenuhi dengan keputusasaan, ingatlah bahwa hanya kepada Tuhan kita mengadu. #JUJU #motivation",0
"""Aku... Membuatmu cemas... Maaf ya.."" - Conan Edogawa",0
Saat gelisah begitu buas hancurkan jiwa.Saat tak kuat lagi memendam marah. #LhaPiyeTho,0
Resah dan gelisah~ .Pada jarak yang terpisah~,0
"Semacam ga semangat banget deh. Gelisah, banyak pikiran, jenuh, bingung, sedih, marah, takut, kalut. Ah...",1
" guys, cara biar ngga gampang ke-trigger gimana ya? tl aku lagi sedih-sedih, aku jadi ikutan sedih ... sekarang rasanya deg-degan cemas, mau nangis.",1
"selamat malam tuan dan puan sajak, mari malam ini kita bermain kata dengan kata kunci ""gelisah"" admin tunggu #sajakmalam kalian hingga tengah malam nanti ya.",0
"Biasanya tidur pules tiap siang, ni mau istirahat bentar aja rasanya gelisah gegara tugas belom pada selesai",1
"Wehh gw bangun tidur aja langsung cemas-cemas takut anjir, gasuka gini.",1
"Kalau rasa gelisah bila berniaga tu mungkin kita terlalu mengejar sales. Berhenti sebentar. Tarik nafas. Tanya diri, “Hidup siapa yang aku cuba bantu dengan produk/servis ini”. Mula balik dari situ.",0
"baru nonton yutub-nya dr.Jiemi tentang menunda pekerjaan...sekarang udah gue rebahan lagi, padahal harus ada yg dikerjain...beneran deh kata beliau, yg kita takutin bukan tugasnya tapi perasaan kita sendiri. Entah cemas, takut, khawatir atau apapun itu...yok hadapi yok.",0
"Tidak usah terlalu cemas, ceritamu ditulis oleh penulis skenario terbaik",1
Ga bisa dipungkirin hati gelisah tuh. Takut bgt hadepin hari senin.,0
"Ketemu orang baru tuh kek aku malah jadi gatenang, gelisah. Kek jdi males dan ahhh pokoknya gitu. Keterusan sakit deh. ..Terus aku jawab juga, jangqn bahas kerja mulu, nanti juga klo dah siap aku kerja lagi. Soalnyaaa klo dibahas terus aku kepikiran terus aku stresss",0
gue gelisah bngt kepikiran tatap muka,0
Sbenernya kalian tahu bahwa obat dari gelisah dan galaumu itu adlah dngn brdoa kpada Tuhan.Tapi knapa kau masih melupakanNya. #KupasGundah,1
"orang tua di desa menunggu,.calon istri gelisah menanti.",0
"gelisah dan emosinya kayak lagi PMS, padahal udah lewat. rasanya nggak nyaman banget. kesenggol sitik mau nanges.  istighfar banyak-banyak nduk",1
pernah menjadi yang paling cemas.sebelum menjadi yang paling ikhlas.,0
"mau tidur gelisah, bangun tidur gelisah. mau mati apa gimana ini ,",1
Ya gitu dong seenggak'e ngabari ben gak gae wong gelisah koyo ngene wkwkkwkw,0
"Sedikit cemas, banyak rindunya",0
"Gelisah, galau kalau seharian ga ada kabar..",0
Emosional ketika PMS dilatarbelakangi oleh insekuritas yg juga meningkat akibat hormon-hormon ini. Entah kenapa jd akan merasa cemas ke banyak hal tanpa alasan kalopun ada alasannya keknya lebay aja ampe segitunya ,1
resah gelisah bund,0
rasanya gelisah bgt knp ya,1
Gelisah...resah...jgn panik itu hal yg biasa.... Retweet + Like..#CTBot Adrop Ram . TATM ,0
Last year at this time… menunggu kabar harap cemas karena kami ditempat yang berbeda.. hp bunyinya di fullkan supaya terdengar just incase ada tlp masuk ngabarin…hard choice for abah…We love you Z,0
gelisah oh gelisah.,1
selalu cemas mikirin hari besok,1
"Namanya juga sayang. Ada rasa; Takut, khawatir, cemburu, gelisah, kangen. Ya wajarin aja, intinya aku sayang kamu.",0
"Gelisah, galau kalau seharian ga ada kabar..",0
"kalo lagi blank sama gelisah, pasti ketikanku acak-acak an",1
Gelisah gini yaallah:(,1
"""Tidak menyesali ataupun dendam/marah pada hal-hal yang sudah berlalu, dan tidak menaruh rasa cemas yang berlebihan akan masa mendatang, itulah ketenangan sejati""",1
"Cemas bila terbersin kat surau. Berkali sampai hidung berair, terpaksa angkat kaki awal",0
bangun cemas sendiri karena selasa besok udah masuk bab  sedangkan untuk bab  aja belom ada bimbingan,0
Pdhl cuma pesantren kilat dan bs pulang tp omnya yg cemas sm bawel.  begini bgt rasanya jd org tua yakkk. Takut euy anak gadis beranjak remaja,0
Siap harap cemas,0
"Coba bandingkan pernah tidak di era pemerintahan SBY yg  periode itu , ada Publik yg curiga atau gelisah dengan aroma dan paham Kiri komunisme / PKI , alasannya satu karena dia Tentara , kedua mantu Sarwo edhi ' sang penumpas PKI' , meskipun SBY dinilai publik ' peragu""",0
Saat kita berada dalam satu nafas.Saat kita berada dalam satu detak.Berbagi kehidupan dalam secuil ruang..Ketika sedihku membuatmu gelisah.Ketika senyumku membuatmu tenang.Semoga kau nyaman berada dalam rahimku..-Bunda-,0
"Ngakunya punya trust issue, tapi sendirinya slr gk ada kabar bikin temen gua cemas terus nyariin nungguin elu..Dan tiba lo bilang udh ga sayang sm dia? Habis itu koreksi kata lu sayang banget sm temen gua?..Ngaca setan. Lo punya penyakit jangan tularin ke pacar sendiri.",0
Kyknya aku akan meninggalkan whatsapp alias gamau sering buka krn gatau kek cemas ae tiap buka,1
BENTAR LAGI CONCEPT CLIP... GUE UDAH GELISAH NJIRLAHH.. ,0
Rasa nak buat surat untuk rentas daerah atas sebab kecemasan....Cemas rendang paru nak habis kat rumah nak pergi nanti,0
Kan senang kalau bergandengan dgn org yg kita sukai.. Asalkan punya perasaan yg sama.. Kita tak usah cemas memikirkan hal lainnya.. - Yukko,0
Minggu ini bener bener ngga bisa tenang ada aja yang bikin gelisah,1
TANDA HATI KOTOR . gelisah w/pun tiada masalah . bangga dgn diri sendiri . angkuh . pandang hina org lain . sombong dan bongkak...,0
"kalo liat iklan rokok di tv pas tengah malem pasti ngerasa gelisah bgt, emptiness, takut, pen nangis...ada yang sama syg?",0
Sekarang ini kalo lagi gelisah/degdegan bawaannya pengen nyanyi lagu rohani terus. Allah sumber kuatku,0
Since dgr nama anak melayu aku jadi gelisah x menentu tanpa sebab..,0
"Ketika aku merindukan,.dan memanggil-manggil.namamu.Sedikit cemas dan takut-.takut mencintaimu",0
Sampai kapan dana error gini jadi gelisah belum ngirim saldo pemenang ,0
"Durian mengandung banyak asam amino triptofan, yang berguna untuk mengurangi rasa gelisah, depresi dan mengobati insomnia.",0
Gelisah banget huhh,1
"Terkadang cewek suka nyesek, kangen, cemburu, gelisah, kecewa, sedih dan apapun itu pasti cuma bisa dipendem dan berharap cowoknya peka.",0
tapi hatinya mah tetep gelisah walau mulut ngomong,0
"akutu kalo baca komentar jahat gitu ke siapapun suka deg degan, cemas gitu lah pokonya, tapi seru ",0
pernah ga sih.. lo jujur tapi lo yang gelisah sendiri hh,1
bingung dan gelisah.Hati ini serasa mati .Ketika kau berubah,1
jujur takut bgt sih pengumuman sbm nnt tp gatau knp kaya tenang bgt gtu dan gada cemas/panik sm sekali. w jd heran ini ntar jatohnya malah ke-pd-an bgt atau emg ini udah se-pasrahnya sm Allah krn yakin pasti dikasi yg terbaik. apapun itu jalannya semoga dimudahkan,0
Hati tu tengah gelisah ke ? Tak moveon lagi ekkkkkkkkkk,0
Gabisa tidur gelisah mulu,1
"Kenapa sih, tiap kali mau lakuin sesuatu pasti gelisah..",1
Orang kalo sudah terbiasa beribadah mau tidak beribadah sekali saja dirinya pasti gelisah dan begitupun sebaliknya..,0
"berpikir positif untuk menghilangkan rasa cemas,, huh dasar trust issue",0
"aku bisu, terpaku dalam lembaran mimpi.aku tersentak ketika denting waktu memanggilku.aku terbangun, gelisah",1
Kan bener pantes gelisah bener aja dapet,1
"Cemas karena covid di cerita ken, berasal dari hewan kelelawar/kampret tu...ngak ada swap/rapid tesnya cukk mereka...gkgkgkg",0
Tengok tournament ML je yall aku boleh gelisah. Sumpahhh,0
"UBAT DENGAN AMAL :... Selalu sakit - Puasa.. Wajah gelap - Solat Dhuha.. Hati sempit - Baca Quran.. Susah bahagia - Solat tepat masa.. Emosi kacau - Wuduk dan istighfar.. Gelisah - Byk doa dan exercise.. Stress - ""Lahaula walaquwwata illa billah""",0
"Pernah gasi ngerasain tiap hari gelisah karena mencemaskan masa depan, seharian mikirin ituuu aja terus, jujursih ya cape banget capeeeee bangett, cuma harus banyak plan abcdefg untuk kedepannya, cuma bisa bilang ke diri sendiri ""yo semangat yo"" :')",1
"Stop stalking        ..Sayangi hatimu,jempolmu lelah,.Hatimu resah,jiwamu gelisah.",0
masih pagi tp ratenya udh /. hm comment: stop cemas. so what gt lo kalo tiba presentasi? so what gt kalo km harus ngebut bikin poster sejam? kerjain aj,0
ini kenapa.. tiba tiba gelisah banget,1
"Jika kamu mampu bersyukur atas apa yang telah Tuhan berikan untukmu, kamu tak akan cemas memikirkan apa yang bukan milikmu.",0
"diriku pernah menjadi orang yg pling cemas kehilanganmu, sebelum menjadi orang yg paling ikhlas kehilanganmu",0
"gelisah galau merana mulu tiap malem dah, susah nih emang kalo udah kepatil",1
Habis muncul bimbingan setelah menghilang berbulan dan ketemu prof. Kenapa baikkkk bgt ga marah. Dan itu jadi bikin overthink lagi. Why? Dia ga jahat dia baik tapi tetep cemas why.,0
"Engkau harus tegas menghadapi masalah, daripada gelisah membayangkan penyiksaannya terhadapmu",0
Stay klian masih nge vote kn? Aku cemas :) kya gk tenang bgt gt,0
