num_frames,num_frames_avg,num_packets,num_packets_avg,num_packets_out_avg,num_packets_out_max,num_packets_out_min,num_packets_in_avg,num_packets_in_max,num_packets_in_min,weighted_num_packets_in_avg,weighted_num_packets_in_max,weighted_num_packets_in_min,frac_packets_in_out_avg,frac_packets_in_out_max,frac_packets_in_out_min,frac_packets_in_out_pan_avg,frac_packets_in_out_pan_max,frac_packets_in_out_pan_min,num_packets_equal_src_avg,num_packets_equal_src_max,num_packets_equal_src_min,num_packets_equal_src_pan_avg,num_packets_equal_src_pan_max,num_packets_equal_src_pan_min,num_packets_equal_dest_avg,num_packets_equal_dest_max,num_packets_equal_dest_min,num_packets_equal_dest_pan_avg,num_packets_equal_dest_pan_max,num_packets_equal_dest_pan_min,num_frames_out_avg,num_frames_out_max,num_frames_out_min,num_frames_in_avg,num_frames_in_max,num_frames_in_min,weighted_num_frames_in_avg,weighted_num_frames_in_max,weighted_num_frames_in_min,num_route_msgs,num_forwarded_packets,num_forwarded_packets_avg,num_forwarded_packets_max,num_forwarded_packets_min,num_packets_created_avg,num_packets_created_max,num_packets_created_min,frac_packets_created_acquired_avg,frac_packets_created_acquired_max,frac_packets_created_acquired_min,class
32610,2174,26511,1767,211,1669,28,213,1731,34,96.37,1031.0,303.0,0.34,1,0,0.53,1,0,63,82,28,379,398,202,63,89,43,379,407,347,261,2046,31,263,2130,39,119.12,1286.0,378.5,0,8907,594,1289,112,10,80,28,0.23,1,0,1
32472,2164,26223,1748,210,1695,32,212,1726,40,92.28,1726.0,294.0,0.36,1,0,0.6,1,0,63,87,28,379,400,199,63,81,39,379,413,346,261,2085,35,263,2167,48,114.69,2167.0,362.67,0,8850,590,1315,101,9,84,28,0.18,1,0,1
32310,2154,26146,1743,211,1702,32,211,1749,34,86.41,1018.0,271.0,0.34,1,0,0.47,1,0,63,91,32,379,405,204,63,83,41,379,405,352,261,2076,38,261,2146,44,107.07,1286.0,337.0,0,8826,588,1321,110,8,87,32,0.27,1,0,1
32631,2175,26246,1749,210,1689,27,212,1741,38,80.77,968.0,282.33,0.32,2,0,0.4,1,0,63,84,27,379,398,204,63,87,46,379,424,341,261,2110,33,263,2168,46,100.33,1216.0,349.0,0,8821,588,1312,102,7,82,27,0.2,1,0,1
33360,2224,26356,1757,211,1716,21,212,1750,36,84.17,1171.0,253.0,0.34,3,0,0.53,1,0,63,90,21,379,396,207,63,87,46,379,423,350,266,2183,29,268,2227,39,106.26,1476.0,321.33,0,8881,592,1340,113,6,89,21,0.17,1,0,1
32768,2184,26174,1744,211,1698,27,212,1756,37,77.6,1003.0,204.0,0.38,2,0,0.4,1,0,63,84,27,380,398,204,63,84,38,380,425,343,263,2097,32,265,2171,45,96.97,1254.0,255.67,0,8828,589,1319,119,6,82,27,0.21,1,0,1
32948,2196,26321,1754,211,1710,26,212,1741,37,81.32,1252.0,199.0,0.39,2,0,0.6,1,0,63,87,26,379,398,201,63,84,48,379,401,352,263,2147,32,265,2184,46,101.61,1536.0,248.0,0,8846,590,1331,110,5,86,26,0.2,1,0,1
32854,2190,26227,1748,211,1736,30,212,1822,29,76.53,997.0,196.33,0.31,1,0,0.53,1,0,63,82,26,379,395,201,63,84,47,379,407,343,264,2175,35,265,2281,35,95.92,1250.0,241.67,0,8852,590,1358,104,5,80,26,0.18,1,0,1
33099,2206,26355,1757,210,1694,24,212,1752,26,91.91,1182.0,196.33,0.38,2,0,0.73,1,0,63,84,24,378,398,199,63,88,46,378,408,342,262,2122,26,266,2224,37,115.07,1490.0,240.67,0,8832,589,1318,98,4,80,24,0.13,1,0,1
32583,2172,26301,1753,211,1732,26,212,1782,38,87.46,1195.0,292.67,0.37,1,0,0.53,1,0,63,85,26,380,400,205,63,82,45,380,415,349,262,2154,35,263,2202,48,108.81,1463.0,365.67,0,8880,592,1353,101,4,82,26,0.24,1,0,1
32292,2152,26086,1739,210,1657,29,211,1726,34,85.35,1219.0,202.67,0.39,2,0,0.6,1,0,63,82,29,379,399,205,63,86,44,379,410,338,260,2052,37,261,2137,45,106.02,1517.0,252.67,0,8751,583,1276,99,4,80,29,0.23,1,0,1
32583,2172,26291,1752,211,1698,29,213,1765,37,100.28,1432.0,255.0,0.31,1,0,0.53,1,0,63,81,29,379,398,205,63,83,45,379,406,340,263,2120,35,264,2209,44,124.6,1778.0,305.5,0,8927,595,1322,113,4,78,29,0.19,1,0,1
33204,2213,26272,1751,210,1696,25,212,1733,38,99.6,1393.0,264.5,0.33,2,0,0.53,1,0,63,88,25,379,397,200,63,88,41,379,417,350,265,2158,35,267,2190,48,125.63,1767.0,330.5,0,8838,589,1315,116,3,86,25,0.21,1,0,1
32748,2183,26432,1762,211,1708,29,213,1788,41,81.02,1191.0,267.0,0.37,1,0,0.53,1,0,63,81,29,379,398,208,63,86,46,379,412,346,262,2126,34,264,2213,48,99.81,1450.0,339.0,0,8869,591,1330,109,3,78,29,0.2,1,0,1
32424,2161,26176,1745,209,1683,28,211,1730,34,99.39,1730.0,250.0,0.38,2,0,0.53,1,0,63,85,28,378,397,196,63,88,44,378,421,336,260,2140,38,262,2192,40,123.66,2192.0,308.67,0,8754,584,1304,116,3,83,28,0.22,1,0,1
32344,2156,26105,1740,210,1708,29,211,1773,33,102.19,1188.0,200.33,0.37,1,0,0.6,1,0,63,92,29,380,400,204,63,83,44,380,412,351,260,2103,35,262,2177,38,127.18,1488.0,246.0,0,8805,587,1326,118,3,88,29,0.23,1,0,1
32446,2163,25988,1732,210,1738,23,210,1769,34,66.32,686.0,199.33,0.38,2,0,0.47,1,0,63,82,23,378,403,201,63,83,41,378,408,341,262,2141,25,262,2183,39,83.07,873.0,244.0,0,8786,586,1358,107,3,80,23,0.21,1,0,1
32411,2160,26242,1749,210,1688,21,212,1716,37,83.39,1210.0,261.33,0.37,2,0,0.6,1,0,63,88,21,379,397,200,63,86,44,379,410,343,259,2059,24,261,2101,45,103.16,1525.0,316.33,0,8798,587,1308,98,3,87,21,0.21,1,0,1
32966,2197,26071,1738,209,1719,27,211,1745,39,84.2,1230.0,248.0,0.3,2,0,0.53,1,0,63,91,27,378,396,202,63,83,41,378,427,344,265,2178,35,267,2214,51,106.85,1559.0,319.67,0,8791,586,1339,107,3,90,27,0.16,1,0,1
33151,2210,26198,1746,210,1688,24,212,1736,38,99.08,1372.0,198.0,0.36,2,0,0.4,1,0,63,84,24,378,398,198,63,89,44,378,413,344,266,2162,26,267,2221,50,124.92,1753.0,244.33,0,8848,590,1309,117,2,79,24,0.22,1,0,1
32490,2166,25822,1721,208,1648,24,209,1738,38,73.76,852.0,195.33,0.37,2,0,0.6,1,0,63,90,24,379,402,201,63,93,47,379,411,340,261,2056,36,262,2168,45,92.66,1061.0,241.67,0,8570,571,1269,125,2,89,24,0.23,1,0,1
32373,2158,26083,1738,209,1749,25,211,1756,38,94.42,1228.0,270.0,0.37,2,0,0.67,1,0,63,86,25,378,397,197,63,84,47,378,409,331,260,2204,34,262,2197,47,117.13,1513.0,337.33,0,8732,582,1372,116,2,82,25,0.21,1,0,1
32192,2146,26103,1740,210,1721,28,211,1762,36,89.31,1221.0,193.0,0.36,1,0,0.6,1,0,63,86,28,378,399,198,63,83,44,378,395,350,260,2156,36,261,2176,46,110.35,1504.0,235.0,0,8789,586,1339,97,2,82,28,0.2,1,0,1
32733,2182,26350,1756,211,1691,29,212,1737,36,77.61,1254.0,254.33,0.37,1,0,0.6,1,0,63,83,29,379,397,195,63,83,47,379,402,354,262,2092,39,263,2147,40,96.63,1551.0,321.0,0,8862,591,1314,111,2,81,29,0.21,1,0,1
32423,2161,26237,1749,211,1684,26,212,1752,39,98.98,1752.0,196.0,0.38,2,0,0.4,1,0,63,90,26,378,398,199,63,88,49,378,420,343,261,2086,28,262,2202,46,122.74,2202.0,236.67,0,8863,591,1303,103,2,89,26,0.17,1,0,1
32838,2189,26142,1742,211,1698,28,211,1705,36,97.86,1299.0,282.33,0.33,2,0,0.47,1,0,63,85,28,379,399,201,63,87,38,379,417,344,264,2128,37,265,2143,45,122.31,1638.0,349.67,0,8815,588,1319,100,2,84,28,0.19,1,0,1
33129,2208,26421,1761,211,1740,26,213,1786,38,88.91,1786.0,198.33,0.37,1,0,0.67,1,0,63,83,26,379,401,198,63,82,41,379,427,319,265,2175,32,267,2220,44,111.47,2220.0,247.0,0,8931,595,1358,116,2,79,26,0.28,1,0,1
32721,2181,26181,1745,211,1665,29,211,1694,33,92.55,1694.0,198.67,0.34,1,0,0.53,1,0,63,88,28,378,399,204,63,81,45,378,401,335,264,2071,35,264,2101,42,115.36,2101.0,246.33,0,8875,592,1286,99,2,87,28,0.22,1,0,1
33259,2217,26633,1775,212,1758,27,214,1790,33,95.24,1741.0,256.67,0.36,1,0,0.53,1,0,63,83,27,380,401,202,63,82,45,380,417,361,265,2210,32,267,2244,38,118.81,2197.0,309.67,0,9002,600,1380,105,2,82,27,0.2,1,0,1
32675,2178,26223,1748,210,1708,22,212,1774,35,103.36,1774.0,253.33,0.33,1,0,0.6,1,0,63,84,22,380,396,199,63,81,45,380,413,333,262,2096,28,264,2201,42,128.61,2201.0,326.67,0,8865,591,1327,110,2,82,22,0.18,1,0,1
32967,2197,26315,1754,210,1744,21,212,1784,37,86.86,1784.0,206.0,0.36,2,0,0.67,1,0,63,84,21,379,398,205,63,81,44,379,414,341,264,2189,28,266,2261,44,108.65,2261.0,265.67,0,8853,590,1365,100,2,82,21,0.18,1,0,1
33114,2207,26520,1768,211,1730,22,213,1782,37,104.95,1375.0,268.33,0.4,2,0,0.47,1,0,63,82,22,379,397,199,63,80,46,379,402,346,264,2175,24,266,2253,49,130.69,1745.0,330.67,0,8906,594,1350,96,2,79,22,0.18,1,0,1
32557,2170,26009,1733,209,1659,29,210,1738,30,79.76,1099.0,196.0,0.39,1,0,0.4,1,0,63,84,29,378,398,210,63,82,44,378,413,356,262,2082,39,263,2189,37,99.51,1374.0,238.67,0,8704,580,1282,100,2,82,29,0.2,1,0,1
33229,2215,26351,1756,210,1758,25,212,1827,34,73.02,996.0,178.0,0.32,1,0,0.6,1,0,63,82,24,379,399,200,63,86,44,379,407,341,265,2264,27,267,2342,40,92.19,1253.0,222.33,0,8811,587,1378,97,2,82,24,0.21,1,0,1
33396,2226,26560,1770,212,1682,24,214,1727,34,119.27,1727.0,209.33,0.36,2,0,0.67,1,0,63,83,24,380,404,202,63,81,47,380,408,349,267,2107,29,268,2165,44,149.14,2146.0,261.67,0,8996,600,1306,107,2,82,24,0.2,1,0,1
32602,2173,26285,1752,210,1706,24,212,1760,36,95.33,1223.0,275.67,0.37,2,0,0.47,1,0,63,89,24,379,402,204,63,88,46,379,435,319,261,2132,29,263,2203,43,118.96,1523.0,341.67,0,8801,587,1327,116,1,87,24,0.2,1,0,1
32699,2179,26169,1744,210,1619,29,211,1683,38,88.09,1683.0,195.33,0.39,1,0,0.67,1,0,63,89,29,379,398,199,63,86,46,379,410,342,262,2017,32,264,2093,46,109.81,2093.0,235.33,0,8781,585,1238,127,1,87,29,0.13,1,0,1
32755,2183,26212,1747,210,1751,21,211,1795,35,95.68,1212.0,257.0,0.34,2,0,0.27,1,0,63,81,21,379,396,201,63,85,45,379,423,351,262,2203,31,264,2261,42,119.44,1515.0,318.0,0,8795,586,1375,111,1,78,21,0.21,1,0,1
33315,2221,26613,1774,211,1762,29,214,1812,36,83.79,1707.0,248.33,0.33,2,0,0.53,1,0,63,82,29,379,398,206,63,87,48,379,407,356,264,2211,38,268,2280,45,104.95,2138.0,309.33,0,8945,596,1381,107,1,81,29,0.2,1,0,1
32702,2180,26209,1747,211,1696,24,211,1776,36,106.63,1746.0,291.67,0.34,1,0,0.53,1,0,63,80,24,379,403,202,63,95,42,379,409,336,263,2104,27,264,2198,42,133.07,2159.0,367.33,0,8827,588,1316,97,1,79,24,0.17,1,0,1
32322,2154,26243,1749,211,1696,29,212,1757,38,93.74,1383.0,272.33,0.34,1,0,0.47,1,0,63,85,26,380,395,206,63,77,46,380,399,345,261,2099,39,262,2204,46,115.47,1724.0,333.0,0,8877,592,1314,109,1,82,26,0.26,1,0,1
32491,2166,26396,1759,211,1694,25,213,1782,37,108.64,1725.0,260.33,0.33,2,0,0.6,1,0,63,82,25,378,399,201,63,82,43,378,396,356,260,2063,28,262,2191,45,133.55,2104.0,316.67,0,8919,595,1322,111,1,78,25,0.2,1,0,1
32346,2156,26130,1742,209,1694,25,211,1769,39,84.66,1328.0,201.33,0.37,2,0,0.67,1,0,63,91,25,379,404,198,63,79,44,379,403,348,259,2093,28,261,2218,50,104.48,1645.0,257.0,0,8764,584,1318,111,1,89,25,0.19,1,0,1
32673,2178,26257,1750,210,1660,28,212,1722,37,73.67,761.0,296.67,0.41,1,0,0.6,1,0,63,83,28,380,401,209,63,80,50,380,404,350,262,2060,32,264,2153,44,91.8,922.0,379.33,0,8822,588,1281,121,1,80,28,0.22,1,0,1
32778,2185,26252,1750,211,1699,29,212,1762,30,97.59,1762.0,272.0,0.38,1,0,0.67,1,0,63,84,28,380,401,205,63,82,44,380,401,352,263,2124,40,265,2193,37,121.85,2193.0,332.67,0,8870,591,1322,114,1,81,28,0.17,1,0,1
32900,2193,26323,1754,211,1731,25,212,1759,37,105.24,1736.0,202.33,0.33,2,0,0.53,1,0,63,89,25,378,400,200,63,81,41,378,412,349,264,2169,32,265,2210,40,131.51,2210.0,260.33,0,8958,597,1355,119,1,85,25,0.21,1,0,1
32866,2191,26203,1746,209,1701,25,211,1722,39,91.51,1022.0,206.0,0.36,2,0,0.53,1,0,63,78,25,379,398,206,63,90,39,379,415,345,263,2105,31,265,2129,47,114.82,1303.0,257.33,0,8797,586,1322,113,1,78,25,0.19,1,0,1
33259,2217,26383,1758,211,1717,28,213,1743,40,81.8,1064.0,205.0,0.34,2,0,0.47,1,0,63,83,28,380,399,197,63,89,45,380,416,352,266,2168,37,268,2190,51,102.95,1344.0,257.67,0,8890,593,1335,100,1,79,28,0.27,1,0,1
32769,2184,26228,1748,210,1704,25,212,1769,35,82.83,1131.0,204.0,0.29,2,0,0.53,1,0,63,82,25,380,403,201,63,81,42,380,409,351,262,2120,34,264,2203,41,103.63,1427.0,256.33,0,8823,588,1329,94,1,80,25,0.22,1,0,1
32946,2196,26334,1755,211,1689,29,212,1739,40,89.24,1013.0,283.33,0.36,2,0,0.6,1,0,63,87,29,379,398,208,63,88,45,379,435,340,265,2132,35,266,2192,49,111.84,1234.0,350.0,0,8895,593,1313,110,1,85,29,0.26,1,0,1
32661,2177,26368,1757,211,1684,27,212,1766,34,75.86,1057.0,206.33,0.4,1,0,0.47,1,0,63,81,27,380,400,205,63,94,40,380,452,354,261,2067,32,263,2172,42,94.36,1309.0,253.67,0,8845,590,1305,114,1,79,27,0.2,1,0,1
33322,2221,26488,1765,211,1775,23,213,1855,30,92.13,954.0,274.5,0.37,3,0,0.6,1,0,63,86,23,379,398,205,63,79,47,379,408,340,266,2224,31,268,2321,39,115.71,1213.0,345.5,0,8917,594,1398,97,1,82,23,0.18,1,0,1
33078,2205,26357,1757,211,1748,31,212,1785,35,91.24,1239.0,196.0,0.3,1,0,0.6,1,0,63,88,31,379,399,202,63,80,42,379,419,329,265,2177,37,267,2230,43,114.54,1560.0,241.0,0,8900,593,1369,129,1,86,31,0.17,1,0,1
32413,2160,26106,1740,210,1682,24,212,1772,33,105.5,1689.0,202.67,0.4,2,0,0.6,1,0,63,83,24,380,400,208,63,80,48,380,413,345,261,2114,26,263,2204,39,130.64,2085.0,251.67,0,8821,588,1301,101,1,82,24,0.21,1,0,1
32520,2168,26118,1741,209,1667,30,211,1745,39,95.05,1666.0,279.0,0.34,2,0,0.6,1,0,63,81,30,380,403,203,63,79,42,380,405,355,261,2069,37,264,2158,49,118.41,2079.0,349.0,0,8752,583,1288,111,1,78,30,0.14,1,0,1
32725,2181,26146,1743,211,1690,29,211,1735,32,89.68,1219.0,204.67,0.34,2,0,0.4,1,0,63,82,29,379,397,209,63,83,44,379,431,329,264,2109,32,265,2170,35,112.23,1531.0,261.67,0,8805,587,1314,116,1,81,29,0.22,1,0,1
32828,2188,26398,1759,211,1719,28,212,1768,37,103.84,1768.0,265.33,0.39,1,0,0.53,1,0,63,84,28,379,403,203,63,86,44,379,409,350,262,2137,32,264,2237,45,129.45,2237.0,328.0,0,8855,590,1339,100,1,81,28,0.2,1,0,1
32632,2175,26041,1736,209,1690,24,210,1729,36,100.23,1640.0,247.67,0.36,2,0,0.47,1,0,63,81,24,379,399,209,63,91,47,379,428,353,262,2099,29,264,2154,43,125.89,2031.0,317.33,0,8689,579,1311,114,1,80,24,0.27,1,0,1
33488,2232,26478,1765,211,1741,24,213,1793,40,86.57,1220.0,193.67,0.38,2,0,0.53,1,0,63,87,24,379,398,200,63,78,42,379,394,349,267,2214,33,269,2288,46,109.43,1556.0,239.67,0,8875,592,1359,106,1,84,24,0.23,1,0,1
33103,2206,26521,1768,211,1728,31,213,1775,34,87.23,980.0,193.33,0.34,1,0,0.6,1,0,63,78,26,379,398,199,63,83,45,379,412,332,263,2118,39,266,2200,40,108.98,1230.0,238.0,0,8903,594,1351,97,1,75,26,0.19,1,0,1
32445,2163,26357,1757,211,1689,29,213,1749,36,102.28,1728.0,277.67,0.36,2,0,0.53,1,0,63,84,29,378,397,201,63,78,42,378,410,336,260,2087,36,262,2139,46,125.35,2133.0,342.67,0,8914,594,1310,135,1,80,29,0.2,1,0,1
33176,2211,26243,1749,211,1693,22,212,1728,36,104.74,1728.0,211.33,0.31,2,0,0.47,1,0,63,81,22,378,398,199,63,83,44,378,420,350,267,2142,26,268,2186,47,132.63,2162.0,271.0,0,8887,592,1317,104,1,77,22,0.17,1,0,1
33230,2215,26375,1758,211,1735,32,213,1781,35,101.94,1373.0,196.33,0.32,1,0,0.33,1,0,63,86,27,380,397,206,63,82,45,380,412,350,266,2194,38,268,2233,44,128.62,1738.0,248.33,0,8889,593,1352,117,1,84,27,0.26,1,0,1
32741,2182,26253,1750,210,1689,28,212,1738,38,96.09,1360.0,262.33,0.34,1,0,0.53,1,0,63,84,26,379,400,199,63,86,47,379,407,347,262,2096,36,264,2129,46,119.59,1697.0,335.67,0,8798,587,1311,112,1,83,26,0.19,1,0,1
32960,2197,26213,1747,210,1681,28,211,1705,33,80.85,1249.0,200.67,0.36,1,0,0.73,1,0,63,84,28,379,401,202,63,79,44,379,415,344,264,2137,37,266,2163,44,101.42,1556.0,254.67,0,8815,588,1301,105,1,82,28,0.2,1,0,1
33109,2207,26524,1768,212,1692,22,213,1744,33,110.67,1727.0,276.0,0.3,2,0,0.6,1,0,63,80,22,379,398,204,63,80,42,379,412,341,265,2117,29,267,2206,39,138.3,2170.0,343.67,0,8961,597,1313,119,1,77,22,0.17,1,0,1
32589,2172,26368,1757,211,1719,24,212,1779,37,101.46,1377.0,201.33,0.38,2,0,0.47,1,0,63,85,24,379,399,207,63,80,41,379,405,346,261,2123,29,263,2196,45,125.32,1708.0,250.67,0,8858,591,1340,100,1,82,24,0.22,1,0,1
33218,2214,26354,1756,211,1720,24,212,1796,37,94.67,1767.0,249.67,0.33,2,0,0.47,1,0,63,81,24,379,400,207,63,88,46,379,404,346,266,2157,26,267,2280,43,119.58,2259.0,314.33,0,8855,590,1340,105,1,80,24,0.19,1,0,1
33518,2234,26641,1776,212,1722,31,214,1744,36,101.9,1744.0,255.33,0.37,2,0,0.47,1,0,63,86,31,379,401,207,63,83,48,379,408,354,266,2169,38,269,2220,47,128.45,2220.0,316.67,0,8954,597,1341,109,1,83,31,0.22,1,0,1
32890,2192,26384,1758,211,1705,28,212,1780,34,106.23,1780.0,190.33,0.37,2,0,0.6,1,0,63,83,28,380,400,205,63,84,44,380,421,330,263,2138,34,265,2231,37,132.19,2231.0,239.33,0,8848,590,1322,123,1,80,28,0.2,1,0,1
32871,2191,26297,1753,210,1659,20,212,1726,36,78.52,981.0,245.0,0.39,2,0,0.67,1,0,63,86,20,379,397,206,63,83,46,379,414,345,263,2076,22,265,2179,44,98.02,1227.0,303.67,0,8837,589,1284,111,1,84,20,0.14,1,0,1
32984,2198,26430,1762,211,1711,32,213,1756,36,95.36,1711.0,264.33,0.36,2,0,0.53,1,0,63,90,29,379,399,201,63,83,42,379,412,332,263,2131,39,265,2194,42,118.89,2153.0,331.0,0,8854,590,1332,109,1,90,29,0.24,1,0,1
33133,2208,26132,1742,209,1725,27,211,1738,33,70.12,855.0,206.0,0.34,2,0,0.53,1,0,63,84,27,380,399,195,63,90,46,380,412,343,264,2198,35,267,2253,37,88.66,1087.0,264.67,0,8745,583,1345,115,1,81,27,0.18,1,0,1
33164,2210,26317,1754,211,1688,30,212,1751,36,90.17,1751.0,206.33,0.37,2,0,0.6,1,0,63,83,30,380,397,209,63,83,50,380,403,340,266,2125,37,267,2220,42,113.75,2220.0,259.67,0,8838,589,1312,110,1,80,30,0.18,1,0,1
33253,2216,26328,1755,211,1731,24,212,1790,39,95.95,1022.0,269.33,0.31,2,0,0.67,1,0,63,87,24,379,400,200,63,84,39,379,425,324,265,2202,29,267,2260,47,120.88,1285.0,347.0,0,8900,593,1348,112,1,85,24,0.2,1,0,1
32702,2180,26293,1752,209,1712,25,211,1791,39,113.44,1770.0,256.33,0.39,2,0,0.53,1,0,63,88,25,379,397,200,63,80,43,379,430,339,260,2113,27,263,2201,47,140.85,2201.0,312.0,0,8723,582,1332,111,1,84,25,0.22,1,0,1
33212,2214,26397,1759,211,1739,26,213,1797,39,96.42,1250.0,257.5,0.4,2,0,0.4,1,0,63,85,26,379,400,201,63,84,40,379,441,349,266,2185,32,268,2260,48,121.03,1588.0,320.67,0,8922,595,1362,105,1,82,26,0.21,1,0,1
33197,2213,26295,1753,210,1657,27,212,1720,38,85.28,1266.0,261.0,0.31,1,0,0.47,1,0,63,84,27,378,401,201,63,81,45,378,412,355,266,2099,32,267,2174,46,107.59,1589.0,318.33,0,8839,589,1276,97,1,82,27,0.16,1,0,1
32595,2173,26432,1762,211,1711,26,213,1787,32,83.26,993.0,260.67,0.39,2,0,0.67,1,0,63,81,26,379,404,196,63,79,48,379,403,349,260,2092,31,263,2168,33,103.11,1208.0,317.0,0,8892,593,1333,111,1,78,26,0.2,1,0,1
32481,2165,26334,1755,211,1712,27,212,1768,38,95.15,1339.0,262.0,0.37,1,0,0.53,1,0,63,82,27,379,395,206,63,83,45,379,415,351,261,2097,33,262,2208,43,116.94,1651.0,326.5,0,8904,594,1330,114,1,82,27,0.22,1,0,1
33212,2214,26583,1772,211,1716,30,214,1802,38,109.86,1802.0,291.0,0.36,1,0,0.6,1,0,63,80,30,379,399,202,63,85,43,379,413,346,264,2118,33,267,2218,48,136.7,2218.0,360.67,0,8958,597,1340,130,1,79,30,0.2,1,0,1
32931,2195,26580,1772,213,1733,28,214,1782,35,73.58,1124.0,269.0,0.38,1,0,0.53,1,0,63,84,28,379,400,201,63,79,45,379,419,338,264,2145,33,266,2183,42,91.27,1381.0,333.0,0,9050,603,1358,118,1,82,28,0.21,1,0,1
32780,2185,26112,1740,210,1670,26,211,1721,39,73.56,783.0,272.67,0.29,1,0,0.4,1,0,63,84,26,378,397,202,63,84,41,378,419,345,263,2063,29,264,2136,46,92.51,988.0,337.33,0,8827,588,1287,117,1,80,26,0.24,1,0,1
32899,2193,26440,1762,211,1720,28,213,1766,33,94.78,1685.0,201.67,0.38,1,0,0.6,1,0,63,90,26,380,402,202,63,84,44,380,403,342,263,2115,36,265,2185,41,118.26,2108.0,255.0,0,8894,593,1338,126,1,89,26,0.2,1,0,1
33366,2224,26415,1761,212,1731,26,213,1770,31,85.28,1021.0,199.0,0.34,2,0,0.53,1,0,63,82,26,380,402,203,63,83,46,380,409,349,269,2167,38,270,2212,44,107.78,1269.0,259.0,0,8979,599,1349,106,1,81,26,0.17,1,0,1
32340,2156,26123,1741,210,1673,26,211,1747,31,96.93,1245.0,323.67,0.34,2,0,0.53,1,0,63,80,26,378,399,197,63,83,36,378,428,325,260,2045,31,261,2147,38,120.39,1573.0,409.33,0,8804,587,1296,100,1,78,26,0.21,1,0,1
32730,2182,26260,1750,210,1684,27,212,1693,35,109.05,1693.0,202.67,0.28,1,0,0.47,1,0,63,81,27,380,407,199,63,82,48,380,412,346,263,2089,30,264,2089,46,135.48,2089.0,258.67,0,8797,586,1305,108,1,80,27,0.19,1,0,1
32990,2199,26382,1758,211,1719,26,212,1773,37,86.3,1193.0,209.0,0.37,2,0,0.53,1,0,63,83,26,379,402,202,63,86,34,379,414,341,263,2157,34,265,2237,44,107.77,1488.0,263.0,0,8912,594,1337,106,1,82,26,0.21,1,0,1
33257,2217,26522,1768,212,1667,21,213,1737,37,82.84,1008.0,248.33,0.32,2,0,0.53,1,0,63,82,21,379,401,196,63,80,44,379,403,342,266,2091,26,267,2186,48,103.55,1263.0,312.67,0,8947,596,1284,135,1,81,21,0.2,1,0,1
32572,2171,26011,1734,209,1659,24,211,1714,34,97.94,1315.0,273.0,0.39,2,0,0.6,1,0,63,88,24,379,397,196,63,86,45,379,417,340,262,2091,27,264,2155,38,122.88,1626.0,345.33,0,8691,579,1280,116,1,87,24,0.19,1,0,1
32696,2179,26381,1758,210,1677,29,212,1737,36,88.32,1434.0,276.67,0.36,1,0,0.6,1,0,63,85,29,379,403,207,63,83,43,379,406,342,260,2057,33,263,2144,46,109.72,1767.0,347.67,0,8812,587,1296,113,1,84,29,0.26,1,0,1
33010,2200,26242,1749,210,1680,22,211,1745,34,93.83,1745.0,195.0,0.36,2,0,0.53,1,0,63,84,22,378,396,207,63,89,45,378,395,361,265,2104,28,266,2200,40,118.16,2200.0,244.67,0,8826,588,1305,114,1,80,22,0.26,1,0,1
32830,2188,26189,1745,210,1703,31,211,1741,36,103.73,1364.0,201.0,0.33,1,0,0.53,1,0,63,80,31,379,399,206,63,82,47,379,414,342,263,2163,39,265,2215,51,130.02,1721.0,247.67,0,8797,586,1322,106,1,77,31,0.22,1,0,1
33222,2214,26645,1776,213,1773,26,214,1768,35,98.66,1768.0,311.0,0.3,2,0,0.53,1,0,63,82,26,380,398,205,63,85,42,380,421,328,266,2224,32,267,2228,43,123.17,2228.0,388.33,0,9043,603,1390,113,1,81,26,0.18,1,0,1
33007,2200,26282,1752,210,1763,27,212,1803,37,84.62,1149.0,188.33,0.3,1,0,0.47,1,0,63,83,27,379,398,203,63,83,43,379,406,338,264,2217,33,266,2274,43,106.38,1445.0,230.33,0,8821,588,1383,116,1,77,27,0.18,1,0,1
32678,2178,26399,1759,211,1720,21,213,1758,35,85.39,1170.0,270.5,0.34,2,0,0.4,1,0,63,84,21,378,400,202,63,81,49,378,415,347,262,2118,26,263,2169,39,105.85,1437.0,344.0,0,8936,596,1340,104,1,79,21,0.26,1,0,1
33086,2205,26347,1756,210,1675,30,212,1723,39,117.53,1723.0,253.67,0.36,1,0,0.6,1,0,63,81,26,378,404,199,63,81,47,378,402,333,264,2102,39,266,2174,49,146.96,2174.0,321.67,0,8857,590,1294,113,1,81,26,0.19,1,0,1
32627,2175,26095,1739,209,1699,29,211,1756,37,82.62,940.0,175.67,0.34,2,0,0.53,1,0,63,82,29,378,399,202,63,80,42,378,414,318,262,2154,38,263,2184,47,103.75,1206.0,216.33,0,8776,585,1316,120,1,80,29,0.19,1,0,1
32441,2162,26026,1735,210,1677,33,211,1710,34,78.36,1373.0,260.0,0.36,1,0,0.47,1,0,63,78,33,380,403,206,63,89,48,380,411,354,261,2100,40,263,2140,38,97.36,1699.0,318.5,0,8774,585,1298,116,1,77,33,0.18,1,0,1
32290,2152,26016,1734,209,1690,21,210,1773,36,99.86,1714.0,253.0,0.38,2,0,0.53,1,0,63,82,21,378,399,202,63,77,46,378,415,345,260,2116,24,261,2222,44,123.57,2126.0,311.0,0,8721,581,1309,101,1,79,21,0.19,1,0,1
